name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
,,,,519,498,109,97,51910949897,Dak'fron,519.8515625,-498.2421875,9
,,,,601,499,65,127,60165499127,Dak'fron,601.5078125,-499.0078125,9
,,,,611,472,4,106,61104472106,Dak'fron,611.03125,-472.171875,9
,,,,528,493,9,81,5280949381,Dak'fron,528.0703125,-493.3671875,9
,,,,635,478,73,36,6357347836,Dak'fron,635.5703125,-478.71875,9
,,,,622,475,58,8,6225847508,Dak'fron,622.453125,-475.9375,9
,,,,570,490,23,58,5702349058,Dak'fron,570.1796875,-490.546875,9
,,,,621,474,96,14,6219647414,Dak'fron,621.75,-474.890625,9
,,,,540,460,59,122,54059460122,Dak'fron,540.4609375,-460.046875,9
,,,,567,494,45,72,5674549472,Dak'fron,567.3515625,-494.4375,9
,,,,610,472,86,46,6108647246,Dak'fron,610.671875,-472.640625,9
,,,,512,493,92,68,5129249368,Dak'fron,512.71875,-493.46875,9
,,,,605,488,82,78,6058248878,Dak'fron,605.640625,-488.390625,9
,,,,521,484,52,119,52152484119,Dak'fron,521.40625,-484.0703125,9
,,,,561,470,109,23,56110947023,Dak'fron,561.8515625,-470.8203125,9
,,,,638,497,87,123,63887497123,Dak'fron,638.6796875,-497.0390625,9
,,,,579,463,23,87,5792346387,Dak'fron,579.1796875,-463.3203125,9
,,,,541,491,119,36,54111949136,Dak'fron,541.9296875,-491.71875,9
,,,,587,496,88,93,5878849693,Dak'fron,587.6875,-496.2734375,9
,,,,595,495,47,108,59547495108,Dak'fron,595.3671875,-495.15625,9
,,,,524,488,4,93,5240448893,Dak'fron,524.03125,-488.2734375,9
,,,,562,480,77,18,5627748018,Dak'fron,562.6015625,-480.859375,9
,,,,609,489,18,65,6091848965,Dak'fron,609.140625,-489.4921875,9
,,,,579,493,59,59,5795949359,Dak'fron,579.4609375,-493.5390625,9
,,,,593,471,100,74,59310047174,Dak'fron,593.78125,-471.421875,9
,,,,638,495,64,1,6386449501,Dak'fron,638.5,-495.9921875,9
,,,,585,483,9,4,5850948304,Dak'fron,585.0703125,-483.96875,9
,,,,578,494,60,115,57860494115,Dak'fron,578.46875,-494.1015625,9
,,,,609,467,12,15,6091246715,Dak'fron,609.09375,-467.8828125,9
,,,,592,469,119,8,59211946908,Dak'fron,592.9296875,-469.9375,9
,,,,524,485,45,24,5244548524,Dak'fron,524.3515625,-485.8125,9
,,,,489,489,17,35,4891748935,Dak'fron,489.1328125,-489.7265625,9
,,,,626,488,92,122,62692488122,Dak'fron,626.71875,-488.046875,9
,,,,493,485,114,110,493114485110,Dak'fron,493.890625,-485.140625,9
,,,,564,495,20,60,5642049560,Dak'fron,564.15625,-495.53125,9
,,,,594,483,124,111,594124483111,Dak'fron,594.96875,-483.1328125,9
,,,,488,489,20,100,48820489100,Dak'fron,488.15625,-489.21875,9
,,,,574,478,91,52,5749147852,Dak'fron,574.7109375,-478.59375,9
,,,,595,495,54,120,59554495120,Dak'fron,595.421875,-495.0625,9
,,,,565,485,100,20,56510048520,Dak'fron,565.78125,-485.84375,9
,,,,581,495,116,93,58111649593,Dak'fron,581.90625,-495.2734375,9
,,,,565,484,12,24,5651248424,Dak'fron,565.09375,-484.8125,9
,,,,529,498,96,47,5299649847,Dak'fron,529.75,-498.6328125,9
,,,,613,485,104,105,613104485105,Dak'fron,613.8125,-485.1796875,9
,,,,578,464,64,111,57864464111,Dak'fron,578.5,-464.1328125,9
,,,,547,497,46,35,5474649735,Dak'fron,547.359375,-497.7265625,9
,,,,552,487,124,84,55212448784,Dak'fron,552.96875,-487.34375,9
,,,,586,490,36,119,58636490119,Dak'fron,586.28125,-490.0703125,9
,,,,550,479,18,33,5501847933,Dak'fron,550.140625,-479.7421875,9
,,,,582,492,20,9,5822049209,Dak'fron,582.15625,-492.9296875,9
,,,,546,480,102,55,54610248055,Dak'fron,546.796875,-480.5703125,9
,,,,596,492,86,79,5968649279,Dak'fron,596.671875,-492.3828125,9
,,,,535,495,13,109,53513495109,Dak'fron,535.1015625,-495.1484375,9
,,,,563,481,5,118,56305481118,Dak'fron,563.0390625,-481.078125,9
,,,,519,487,19,123,51919487123,Dak'fron,519.1484375,-487.0390625,9
,,,,625,499,68,17,6256849917,Dak'fron,625.53125,-499.8671875,9
,,,,592,470,120,102,592120470102,Dak'fron,592.9375,-470.203125,9
,,,,563,494,12,44,5631249444,Dak'fron,563.09375,-494.65625,9
,,,,536,498,82,72,5368249872,Dak'fron,536.640625,-498.4375,9
,,,,477,498,120,35,47712049835,Dak'fron,477.9375,-498.7265625,9
,,,,584,487,119,68,58411948768,Dak'fron,584.9296875,-487.46875,9
,,,,524,498,15,119,52415498119,Dak'fron,524.1171875,-498.0703125,9
,,,,558,492,97,105,55897492105,Dak'fron,558.7578125,-492.1796875,9
,,,,559,493,104,28,55910449328,Dak'fron,559.8125,-493.78125,9
,,,,510,483,26,76,5102648376,Dak'fron,510.203125,-483.40625,9
,,,,593,497,61,1,5936149701,Dak'fron,593.4765625,-497.9921875,9
,,,,529,491,124,106,529124491106,Dak'fron,529.96875,-491.171875,9
,,,,505,468,3,119,50503468119,Dak'fron,505.0234375,-468.0703125,9
,,,,525,487,31,124,52531487124,Dak'fron,525.2421875,-487.03125,9
,,,,548,480,36,4,5483648004,Dak'fron,548.28125,-480.96875,9
,,,,563,496,113,55,56311349655,Dak'fron,563.8828125,-496.5703125,9
,,,,524,491,86,46,5248649146,Dak'fron,524.671875,-491.640625,9
,,,,551,483,17,96,5511748396,Dak'fron,551.1328125,-483.25,9
,,,,595,491,111,82,59511149182,Dak'fron,595.8671875,-491.359375,9
,,,,593,474,61,116,59361474116,Dak'fron,593.4765625,-474.09375,9
,,,,601,498,26,45,6012649845,Dak'fron,601.203125,-498.6484375,9
,,,,613,480,124,28,61312448028,Dak'fron,613.96875,-480.78125,9
,,,,579,493,97,52,5799749352,Dak'fron,579.7578125,-493.59375,9
,,,,583,484,63,54,5836348454,Dak'fron,583.4921875,-484.578125,9
,,,,551,483,104,33,55110448333,Dak'fron,551.8125,-483.7421875,9
,,,,549,481,8,99,5490848199,Dak'fron,549.0625,-481.2265625,9
,,,,547,480,120,99,54712048099,Dak'fron,547.9375,-480.2265625,9
,,,,569,488,83,35,5698348835,Dak'fron,569.6484375,-488.7265625,9
,,,,569,488,5,46,5690548846,Dak'fron,569.0390625,-488.640625,9
,,,,564,457,68,54,5646845754,Dak'fron,564.53125,-457.578125,9
,,,,595,495,100,56,59510049556,Dak'fron,595.78125,-495.5625,9
,,,,540,460,79,13,5407946013,Dak'fron,540.6171875,-460.8984375,9
,,,,618,463,90,6,6189046306,Dak'fron,618.703125,-463.953125,9
,,,,620,478,78,8,6207847808,Dak'fron,620.609375,-478.9375,9
,,,,511,499,115,110,511115499110,Dak'fron,511.8984375,-499.140625,9
,,,,584,496,72,12,5847249612,Dak'fron,584.5625,-496.90625,9
,,,,586,483,56,8,5865648308,Dak'fron,586.4375,-483.9375,9
,,,,615,488,120,51,61512048851,Dak'fron,615.9375,-488.6015625,9
,,,,550,498,8,23,5500849823,Dak'fron,550.0625,-498.8203125,9
,,,,520,487,20,77,5202048777,Dak'fron,520.15625,-487.3984375,9
,,,,605,491,49,88,6054949188,Dak'fron,605.3828125,-491.3125,9
,,,,482,497,32,27,4823249727,Dak'fron,482.25,-497.7890625,9
,,,,613,485,18,46,6131848546,Dak'fron,613.140625,-485.640625,9
,,,,530,497,87,1,5308749701,Dak'fron,530.6796875,-497.9921875,9
,,,,524,492,72,6,5247249206,Dak'fron,524.5625,-492.953125,9
,,,,556,497,78,6,5567849706,Dak'fron,556.609375,-497.953125,9
,,,,533,484,37,95,5333748495,Dak'fron,533.2890625,-484.2578125,9
,,,,521,472,125,51,52112547251,Dak'fron,521.9765625,-472.6015625,9
,,,,581,493,97,31,5819749331,Dak'fron,581.7578125,-493.7578125,9
,,,,507,474,3,116,50703474116,Dak'fron,507.0234375,-474.09375,9
,,,,563,483,54,92,5635448392,Dak'fron,563.421875,-483.28125,9
,,,,526,489,10,22,5261048922,Dak'fron,526.078125,-489.828125,9
,,,,584,484,60,37,5846048437,Dak'fron,584.46875,-484.7109375,9
,,,,581,494,61,41,5816149441,Dak'fron,581.4765625,-494.6796875,9
,,,,519,496,35,65,5193549665,Dak'fron,519.2734375,-496.4921875,9
,,,,583,454,46,50,5834645450,Dak'fron,583.359375,-454.609375,9
,,,,504,496,116,61,50411649661,Dak'fron,504.90625,-496.5234375,9
,,,,526,488,83,8,5268348808,Dak'fron,526.6484375,-488.9375,9
,,,,498,480,38,10,4983848010,Dak'fron,498.296875,-480.921875,9
,,,,502,498,27,100,50227498100,Dak'fron,502.2109375,-498.21875,9
,,,,525,499,9,67,5250949967,Dak'fron,525.0703125,-499.4765625,9
,,,,515,498,120,116,515120498116,Dak'fron,515.9375,-498.09375,9
,,,,577,464,120,51,57712046451,Dak'fron,577.9375,-464.6015625,9
,,,,614,494,92,6,6149249406,Dak'fron,614.71875,-494.953125,9
,,,,522,496,61,31,5226149631,Dak'fron,522.4765625,-496.7578125,9
,,,,484,499,99,90,4849949990,Dak'fron,484.7734375,-499.296875,9
,,,,608,489,37,116,60837489116,Dak'fron,608.2890625,-489.09375,9
,,,,523,484,5,120,52305484120,Dak'fron,523.0390625,-484.0625,9
,,,,512,498,14,86,5121449886,Dak'fron,512.109375,-498.328125,9
,,,,574,477,69,58,5746947758,Dak'fron,574.5390625,-477.546875,9
,,,,587,498,79,56,5877949856,Dak'fron,587.6171875,-498.5625,9
,,,,481,498,26,15,4812649815,Dak'fron,481.203125,-498.8828125,9
,,,,585,454,49,14,5854945414,Dak'fron,585.3828125,-454.890625,9
,,,,533,490,81,78,5338149078,Dak'fron,533.6328125,-490.390625,9
,,,,521,499,24,55,5212449955,Dak'fron,521.1875,-499.5703125,9
,,,,574,488,81,47,5748148847,Dak'fron,574.6328125,-488.6328125,9
,,,,523,472,1,108,52301472108,Dak'fron,523.0078125,-472.15625,9
,,,,503,468,128,49,50312846849,Dak'fron,504,-468.6171875,9
,,,,499,498,37,72,4993749872,Dak'fron,499.2890625,-498.4375,9
,,,,595,491,90,120,59590491120,Dak'fron,595.703125,-491.0625,9
,,,,477,497,67,44,4776749744,Dak'fron,477.5234375,-497.65625,9
,,,,583,450,33,1,5833345001,Dak'fron,583.2578125,-450.9921875,9
,,,,576,464,69,20,5766946420,Dak'fron,576.5390625,-464.84375,9
,,,,610,468,128,67,61012846867,Dak'fron,611,-468.4765625,9
,,,,559,495,73,114,55973495114,Dak'fron,559.5703125,-495.109375,9
,,,,577,488,73,65,5777348865,Dak'fron,577.5703125,-488.4921875,9
,,,,582,487,55,8,5825548708,Dak'fron,582.4296875,-487.9375,9
,,,,595,483,18,31,5951848331,Dak'fron,595.140625,-483.7578125,9
,,,,542,497,47,69,5424749769,Dak'fron,542.3671875,-497.4609375,9
,,,,512,493,46,51,5124649351,Dak'fron,512.359375,-493.6015625,9
,,,,533,494,76,58,5337649458,Dak'fron,533.59375,-494.546875,9
,,,,547,497,20,14,5472049714,Dak'fron,547.15625,-497.890625,9
,,,,596,492,123,88,59612349288,Dak'fron,596.9609375,-492.3125,9
,,,,481,499,77,115,48177499115,Dak'fron,481.6015625,-499.1015625,9
,,,,635,478,22,1,6352247801,Dak'fron,635.171875,-478.9921875,9
,,,,611,472,35,64,6113547264,Dak'fron,611.2734375,-472.5,9
,,,,506,473,54,78,5065447378,Dak'fron,506.421875,-473.390625,9
,,,,534,473,36,83,5343647383,Dak'fron,534.28125,-473.3515625,9
,,,,582,480,100,123,582100480123,Dak'fron,582.78125,-480.0390625,9
,,,,595,475,28,42,5952847542,Dak'fron,595.21875,-475.671875,9
,,,,583,488,8,82,5830848882,Dak'fron,583.0625,-488.359375,9
,,,,576,488,118,61,57611848861,Dak'fron,576.921875,-488.5234375,9
,,,,526,494,14,77,5261449477,Dak'fron,526.109375,-494.3984375,9
,,,,501,498,37,69,5013749869,Dak'fron,501.2890625,-498.4609375,9
,,,,532,492,41,19,5324149219,Dak'fron,532.3203125,-492.8515625,9
,,,,550,480,46,104,55046480104,Dak'fron,550.359375,-480.1875,9
,,,,608,469,90,77,6089046977,Dak'fron,608.703125,-469.3984375,9
,,,,530,497,33,31,5303349731,Dak'fron,530.2578125,-497.7578125,9
,,,,524,486,18,100,52418486100,Dak'fron,524.140625,-486.21875,9
,,,,492,484,90,36,4929048436,Dak'fron,492.703125,-484.71875,9
,,,,520,487,32,64,5203248764,Dak'fron,520.25,-487.5,9
,,,,540,487,18,32,5401848732,Dak'fron,540.140625,-487.75,9
,,,,581,493,78,31,5817849331,Dak'fron,581.609375,-493.7578125,9
,,,,595,478,87,58,5958747858,Dak'fron,595.6796875,-478.546875,9
,,,,585,460,28,42,5852846042,Dak'fron,585.21875,-460.671875,9
,,,,481,498,59,17,4815949817,Dak'fron,481.4609375,-498.8671875,9
,,,,596,492,45,100,59645492100,Dak'fron,596.3515625,-492.21875,9
,,,,564,474,86,119,56486474119,Dak'fron,564.671875,-474.0703125,9
,,,,605,493,54,61,6055449361,Dak'fron,605.421875,-493.5234375,9
,,,,564,495,15,24,5641549524,Dak'fron,564.1171875,-495.8125,9
,,,,597,486,17,115,59717486115,Dak'fron,597.1328125,-486.1015625,9
,,,,594,489,108,10,59410848910,Dak'fron,594.84375,-489.921875,9
,,,,517,478,84,77,5178447877,Dak'fron,517.65625,-478.3984375,9
,,,,538,499,38,111,53838499111,Dak'fron,538.296875,-499.1328125,9
,,,,540,498,60,33,5406049833,Dak'fron,540.46875,-498.7421875,9
,,,,546,478,45,65,5464547865,Dak'fron,546.3515625,-478.4921875,9
,,,,618,493,9,96,6180949396,Dak'fron,618.0703125,-493.25,9
,,,,580,483,116,111,580116483111,Dak'fron,580.90625,-483.1328125,9
,,,,574,488,97,8,5749748808,Dak'fron,574.7578125,-488.9375,9
,,,,609,489,51,54,6095148954,Dak'fron,609.3984375,-489.578125,9
,,,,585,487,5,86,5850548786,Dak'fron,585.0390625,-487.328125,9
,,,,481,497,79,113,48179497113,Dak'fron,481.6171875,-497.1171875,9
,,,,595,471,38,78,5953847178,Dak'fron,595.296875,-471.390625,9
,,,,596,481,83,49,5968348149,Dak'fron,596.6484375,-481.6171875,9
,,,,522,499,109,23,52210949923,Dak'fron,522.8515625,-499.8203125,9
,,,,565,462,106,52,56510646252,Dak'fron,565.828125,-462.59375,9
,,,,560,468,26,50,5602646850,Dak'fron,560.203125,-468.609375,9
,,,,576,464,119,38,57611946438,Dak'fron,576.9296875,-464.703125,9
,,,,571,481,105,9,57110548109,Dak'fron,571.8203125,-481.9296875,9
,,,,580,480,124,6,58012448006,Dak'fron,580.96875,-480.953125,9
,,,,524,492,93,113,52493492113,Dak'fron,524.7265625,-492.1171875,9
,,,,566,498,73,68,5667349868,Dak'fron,566.5703125,-498.46875,9
,,,,542,489,51,12,5425148912,Dak'fron,542.3984375,-489.90625,9
,,,,485,498,35,17,4853549817,Dak'fron,485.2734375,-498.8671875,9
,,,,583,484,106,73,58310648473,Dak'fron,583.828125,-484.4296875,9
,,,,582,461,74,122,58274461122,Dak'fron,582.578125,-461.046875,9
,,,,606,466,125,109,606125466109,Dak'fron,606.9765625,-466.1484375,9
,,,,583,488,50,127,58350488127,Dak'fron,583.390625,-488.0078125,9
,,,,503,498,86,3,5038649803,Dak'fron,503.671875,-498.9765625,9
,,,,488,489,32,119,48832489119,Dak'fron,488.25,-489.0703125,9
,,,,565,483,91,10,5659148310,Dak'fron,565.7109375,-483.921875,9
,,,,566,460,5,8,5660546008,Dak'fron,566.0390625,-460.9375,9
,,,,597,496,118,115,597118496115,Dak'fron,597.921875,-496.1015625,9
,,,,620,479,56,109,62056479109,Dak'fron,620.4375,-479.1484375,9
,,,,571,482,13,82,5711348282,Dak'fron,571.1015625,-482.359375,9
,,,,582,481,122,50,58212248150,Dak'fron,582.953125,-481.609375,9
,,,,634,497,8,86,6340849786,Dak'fron,634.0625,-497.328125,9
,,,,577,470,73,56,5777347056,Dak'fron,577.5703125,-470.5625,9
,,,,609,467,14,24,6091446724,Dak'fron,609.109375,-467.8125,9
,,,,558,492,28,106,55828492106,Dak'fron,558.21875,-492.171875,9
,,,,474,498,33,35,4743349835,Dak'fron,474.2578125,-498.7265625,9
,,,,621,494,26,100,62126494100,Dak'fron,621.203125,-494.21875,9
,,,,553,496,20,124,55320496124,Dak'fron,553.15625,-496.03125,9
,,,,514,498,82,35,5148249835,Dak'fron,514.640625,-498.7265625,9
,,,,498,480,69,63,4986948063,Dak'fron,498.5390625,-480.5078125,9
,,,,571,482,65,106,57165482106,Dak'fron,571.5078125,-482.171875,9
,,,,557,497,78,91,5577849791,Dak'fron,557.609375,-497.2890625,9
,,,,597,482,35,14,5973548214,Dak'fron,597.2734375,-482.890625,9
,,,,575,479,22,105,57522479105,Dak'fron,575.171875,-479.1796875,9
,,,,477,493,92,96,4779249396,Dak'fron,477.71875,-493.25,9
,,,,512,499,15,102,51215499102,Dak'fron,512.1171875,-499.203125,9
,,,,581,474,29,108,58129474108,Dak'fron,581.2265625,-474.15625,9
,,,,581,484,104,67,58110448467,Dak'fron,581.8125,-484.4765625,9
,,,,579,482,110,65,57911048265,Dak'fron,579.859375,-482.4921875,9
,,,,578,463,18,9,5781846309,Dak'fron,578.140625,-463.9296875,9
,,,,565,467,65,116,56565467116,Dak'fron,565.5078125,-467.09375,9
,,,,638,497,110,100,638110497100,Dak'fron,638.859375,-497.21875,9
,,,,614,494,116,122,614116494122,Dak'fron,614.90625,-494.046875,9
,,,,525,489,105,79,52510548979,Dak'fron,525.8203125,-489.3828125,9
,,,,599,497,91,59,5999149759,Dak'fron,599.7109375,-497.5390625,9
,,,,504,492,23,101,50423492101,Dak'fron,504.1796875,-492.2109375,9
,,,,479,498,35,13,4793549813,Dak'fron,479.2734375,-498.8984375,9
,,,,500,484,76,45,5007648445,Dak'fron,500.59375,-484.6484375,9
,,,,513,498,1,99,5130149899,Dak'fron,513.0078125,-498.2265625,9
,,,,540,499,50,84,5405049984,Dak'fron,540.390625,-499.34375,9
,,,,565,496,33,5,5653349605,Dak'fron,565.2578125,-496.9609375,9
,,,,560,497,127,83,56012749783,Dak'fron,560.9921875,-497.3515625,9
,,,,495,499,1,86,4950149986,Dak'fron,495.0078125,-499.328125,9
,,,,539,494,87,12,5398749412,Dak'fron,539.6796875,-494.90625,9
,,,,495,498,32,51,4953249851,Dak'fron,495.25,-498.6015625,9
,,,,530,499,1,101,53001499101,Dak'fron,530.0078125,-499.2109375,9
,,,,620,479,67,72,6206747972,Dak'fron,620.5234375,-479.4375,9
,,,,536,498,125,18,53612549818,Dak'fron,536.9765625,-498.859375,9
,,,,595,495,124,101,595124495101,Dak'fron,595.96875,-495.2109375,9
