name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,altitude
,,,,959,12,79,81,959791281,Wrothgarian Mountains,959.6171875,-12.3671875,4,5
,,,,848,132,108,51,84810813251,Wrothgarian Mountains,848.84375,-132.6015625,4,5
,,,,773,498,96,28,7739649828,Dragontail Mountains,773.75,-498.78125,4,5
,,,,166,480,54,114,16654480114,Abibon-gora,166.421875,-480.109375,7,5
,,,,840,402,79,9,8407940209,Dragontail Mountains,840.6171875,-402.9296875,4,5
,,,,137,118,101,23,13710111823,Glenpoint,137.7890625,-118.8203125,3,5
,,,,793,93,18,108,7931893108,Wrothgarian Mountains,793.140625,-93.15625,4,5
,,,,513,497,12,40,5131249740,Dak'fron,513.09375,-497.6875,9,5
,,,,641,341,93,13,6419334113,Dragontail Mountains,641.7265625,-341.8984375,4,5
,,,,837,62,118,10,8371186210,Wrothgarian Mountains,837.921875,-62.921875,4,5
,,,,928,399,18,6,9281839906,Dragontail Mountains,928.140625,-399.953125,4,5
,,,,203,150,33,100,20333150100,Glenpoint,203.2578125,-150.21875,3,5
,,,,974,394,125,84,97412539484,Dragontail Mountains,974.9765625,-394.34375,4,5
,,,,943,315,87,46,9438731546,Mournoth,943.6796875,-315.640625,5,5
,,,,836,401,6,65,8360640165,Dragontail Mountains,836.046875,-401.4921875,4,5
,,,,831,482,92,100,83192482100,Dragontail Mountains,831.71875,-482.21875,4,5
,,,,791,488,51,19,7915148819,Dragontail Mountains,791.3984375,-488.8515625,4,5
,,,,830,7,3,56,830030756,Wrothgarian Mountains,830.0234375,-7.5625,4,5
,,,,847,492,44,5,8474449205,Dragontail Mountains,847.34375,-492.9609375,4,5
,,,,723,87,109,22,7231098722,Wrothgarian Mountains,723.8515625,-87.828125,4,5
,,,,742,416,19,82,7421941682,Dragontail Mountains,742.1484375,-416.359375,4,5
,,,,905,100,127,73,90512710073,Wrothgarian Mountains,905.9921875,-100.4296875,4,5
,,,,611,340,116,0,61111634000,Dragontail Mountains,611.90625,-341,4,5
,,,,913,388,15,78,9131538878,Totambu,913.1171875,-388.390625,5,5
,,,,923,35,33,1,923333501,Wrothgarian Mountains,923.2578125,-35.9921875,4,5
,,,,837,39,26,29,837263929,Wrothgarian Mountains,837.203125,-39.7734375,4,5
,,,,168,141,96,12,1689614112,Glenpoint,168.75,-141.90625,3,5
,,,,827,26,87,76,827872676,Wrothgarian Mountains,827.6796875,-26.40625,4,5
,,,,985,85,109,46,9851098546,Wrothgarian Mountains,985.8515625,-85.640625,4,5
,,,,210,86,64,42,210648642,Glenpoint,210.5,-86.671875,3,5
,,,,132,135,69,58,1326913558,Glenpoint,132.5390625,-135.546875,3,5
,,,,886,28,92,68,886922868,Wrothgarian Mountains,886.71875,-28.46875,4,5
,,,,868,184,47,96,8684718496,Wayrest,868.3671875,-184.25,1,5
,,,,983,482,87,46,9838748246,Dragontail Mountains,983.6796875,-482.640625,4,5
,,,,832,500,41,68,8324150068,,832.3203125,-500.46875,,5
,,,,819,5,97,70,819970570,Wrothgarian Mountains,819.7578125,-5.453125,4,5
,,,,755,406,46,70,7554640670,Dragontail Mountains,755.359375,-406.453125,4,5
,,,,302,106,47,46,3024710646,Shalgora,302.3671875,-106.640625,2,5
,,,,809,88,116,64,8091168864,Wrothgarian Mountains,809.90625,-88.5,4,5
,,,,825,480,47,64,8254748064,Dragontail Mountains,825.3671875,-480.5,4,5
,,,,984,405,52,109,98452405109,Dragontail Mountains,984.40625,-405.1484375,4,5
,,,,915,93,91,60,915919360,Wrothgarian Mountains,915.7109375,-93.53125,4,5
,,,,658,48,54,17,658544817,Koegria,658.421875,-48.8671875,4,5
,,,,845,198,90,102,84590198102,Menevia,845.703125,-198.203125,1,5
,,,,952,104,124,105,952124104105,Wrothgarian Mountains,952.96875,-104.1796875,4,5
,,,,890,321,81,96,8908132196,Mournoth,890.6328125,-321.25,5,5
,,,,962,91,20,59,962209159,Wrothgarian Mountains,962.15625,-91.5390625,4,5
,,,,663,13,116,70,6631161370,Wrothgarian Mountains,663.90625,-13.453125,4,5
,,,,837,116,1,101,83701116101,Wrothgarian Mountains,837.0078125,-116.2109375,4,5
,,,,816,388,84,37,8168438837,Dragontail Mountains,816.65625,-388.7109375,4,5
,,,,783,51,97,81,783975181,Wrothgarian Mountains,783.7578125,-51.3671875,4,5
,,,,715,97,6,28,715069728,Alcaire,715.046875,-97.78125,4,5
,,,,961,466,45,56,9614546656,Dragontail Mountains,961.3515625,-466.5625,4,5
,,,,830,85,92,83,830928583,Wrothgarian Mountains,830.71875,-85.3515625,4,5
,,,,907,206,70,32,9077020632,Wayrest,907.546875,-206.75,1,5
,,,,838,385,36,114,83836385114,Dragontail Mountains,838.28125,-385.109375,4,5
,,,,226,180,50,51,2265018051,Daggerfall,226.390625,-180.6015625,1,5
,,,,723,39,95,105,7239539105,Wrothgarian Mountains,723.7421875,-39.1796875,4,5
,,,,841,105,123,67,84112310567,Wrothgarian Mountains,841.9609375,-105.4765625,4,5
,,,,180,119,33,77,1803311977,Glenpoint,180.2578125,-119.3984375,3,5
,,,,979,147,31,42,9793114742,Wrothgarian Mountains,979.2421875,-147.671875,4,5
,,,,787,76,52,96,787527696,Wrothgarian Mountains,787.40625,-76.25,4,5
,,,,389,371,78,86,3897837186,Sentinel,389.609375,-371.328125,7,5
,,,,774,44,99,9,774994409,Wrothgarian Mountains,774.7734375,-44.9296875,4,5
,,,,815,15,63,83,815631583,Wrothgarian Mountains,815.4921875,-15.3515625,4,5
,,,,789,116,4,1,7890411601,Wrothgarian Mountains,789.03125,-116.9921875,4,5
,,,,648,500,40,113,64840500113,,648.3125,-500.1171875,,5
,,,,259,444,35,36,2593544436,Myrkwasa,259.2734375,-444.71875,7,5
,,,,826,460,12,6,8261246006,Ephesus,826.09375,-460.953125,4,5
,,,,567,341,12,119,56712341119,Tigonus,567.09375,-341.0703125,7,5
,,,,941,160,99,78,9419916078,Wrothgarian Mountains,941.7734375,-160.390625,4,5
,,,,873,31,93,42,873933142,Wrothgarian Mountains,873.7265625,-31.671875,4,5
,,,,719,371,113,92,71911337192,Dragontail Mountains,719.8828125,-371.28125,4,5
,,,,207,147,41,41,2074114741,Glenpoint,207.3203125,-147.6796875,3,5
,,,,736,450,83,116,73683450116,Dragontail Mountains,736.6484375,-450.09375,4,5
,,,,808,368,115,92,80811536892,Totambu,808.8984375,-368.28125,5,5
,,,,829,33,104,60,8291043360,Wrothgarian Mountains,829.8125,-33.53125,4,5
,,,,210,104,55,54,2105510454,Glenpoint,210.4296875,-104.578125,3,5
,,,,848,397,101,23,84810139723,Dragontail Mountains,848.7890625,-397.8203125,4,5
,,,,955,125,68,74,9556812574,Wrothgarian Mountains,955.53125,-125.421875,4,5
,,,,715,29,35,26,715352926,Wrothgarian Mountains,715.2734375,-29.796875,4,5
,,,,899,84,14,74,899148474,Wrothgarian Mountains,899.109375,-84.421875,4,5
,,,,881,479,67,114,88167479114,Dragontail Mountains,881.5234375,-479.109375,4,5
,,,,273,123,33,116,27333123116,Shalgora,273.2578125,-123.09375,3,5
,,,,207,146,44,102,20744146102,Glenpoint,207.34375,-146.203125,3,5
,,,,795,26,59,17,795592617,Wrothgarian Mountains,795.4609375,-26.8671875,4,5
,,,,970,412,38,101,97038412101,Dragontail Mountains,970.296875,-412.2109375,4,5
,,,,956,406,63,95,9566340695,Dragontail Mountains,956.4921875,-406.2578125,4,5
,,,,744,345,125,33,74412534533,Totambu,744.9765625,-345.7421875,5,5
,,,,867,207,102,33,86710220733,Wayrest,867.796875,-207.7421875,1,5
,,,,658,411,123,87,65812341187,Dragontail Mountains,658.9609375,-411.3203125,4,5
,,,,932,166,3,83,9320316683,Wrothgarian Mountains,932.0234375,-166.3515625,4,5
,,,,914,397,45,63,9144539763,Dragontail Mountains,914.3515625,-397.5078125,4,5
,,,,216,125,64,46,2166412546,Glenpoint,216.5,-125.640625,3,5
,,,,980,100,78,38,9807810038,Wrothgarian Mountains,980.609375,-100.703125,4,5
,,,,975,485,90,58,9759048558,Dragontail Mountains,975.703125,-485.546875,4,5
,,,,181,113,18,27,1811811327,Glenpoint,181.140625,-113.7890625,3,5
,,,,939,167,106,14,93910616714,Wrothgarian Mountains,939.828125,-167.890625,4,5
,,,,870,78,67,54,870677854,Wrothgarian Mountains,870.5234375,-78.578125,4,5
,,,,990,436,104,127,990104436127,Dragontail Mountains,990.8125,-436.0078125,4,5
,,,,747,417,14,93,7471441793,Dragontail Mountains,747.109375,-417.2734375,4,5
,,,,952,453,110,46,95211045346,Dragontail Mountains,952.859375,-453.640625,4,5
,,,,680,372,93,63,6809337263,Dragontail Mountains,680.7265625,-372.5078125,4,5
,,,,914,39,120,38,9141203938,Wrothgarian Mountains,914.9375,-39.703125,4,5
,,,,836,77,12,6,836127706,Wrothgarian Mountains,836.09375,-77.953125,4,5
,,,,566,485,37,76,5663748576,Dak'fron,566.2890625,-485.40625,9,5
,,,,823,67,51,55,823516755,Wrothgarian Mountains,823.3984375,-67.5703125,4,5
,,,,769,496,122,100,769122496100,Dragontail Mountains,769.953125,-496.21875,4,5
,,,,914,86,84,79,914848679,Wrothgarian Mountains,914.65625,-86.3828125,4,5
,,,,939,454,0,45,9390045445,Dragontail Mountains,939,-454.6484375,4,5
,,,,855,430,118,19,85511843019,Ephesus,855.921875,-430.8515625,4,5
,,,,195,105,4,69,1950410569,Glenpoint,195.03125,-105.4609375,3,5
,,,,691,25,69,38,691692538,Wrothgarian Mountains,691.5390625,-25.703125,4,5
,,,,948,457,127,47,94812745747,Dragontail Mountains,948.9921875,-457.6328125,4,5
,,,,243,88,3,18,243038818,Ilessan Hills,243.0234375,-88.859375,3,5
,,,,185,122,83,70,1858312270,Glenpoint,185.6484375,-122.453125,3,5
,,,,965,415,12,52,9651241552,Dragontail Mountains,965.09375,-415.59375,4,5
,,,,888,69,4,108,8880469108,Wrothgarian Mountains,888.03125,-69.15625,4,5
,,,,876,187,8,28,8760818728,Wayrest,876.0625,-187.78125,1,5
,,,,446,75,61,15,446617515,Urvaius,446.4765625,-75.8828125,1,5
,,,,532,484,74,67,5327448467,Dak'fron,532.578125,-484.4765625,9,5
,,,,830,448,68,67,8306844867,Ephesus,830.53125,-448.4765625,4,5
,,,,638,337,44,60,6384433760,Dragontail Mountains,638.34375,-337.53125,4,5
,,,,262,93,33,113,2623393113,Ilessan Hills,262.2578125,-93.1171875,3,5
,,,,694,193,90,106,69490193106,Isle of Balfiera,694.703125,-193.171875,4,5
,,,,623,5,124,61,6231240561,Wrothgarian Mountains,623.96875,-5.5234375,4,5
,,,,841,19,109,5,8411091905,Wrothgarian Mountains,841.8515625,-19.9609375,4,5
,,,,976,74,63,76,976637476,Wrothgarian Mountains,976.4921875,-74.40625,4,5
,,,,979,468,27,40,9792746840,Dragontail Mountains,979.2109375,-468.6875,4,5
,,,,842,25,77,118,8427725118,Wrothgarian Mountains,842.6015625,-25.078125,4,5
,,,,929,35,28,78,929283578,Wrothgarian Mountains,929.21875,-35.390625,4,5
,,,,131,138,28,20,1312813820,Glenpoint,131.21875,-138.84375,3,5
,,,,904,482,20,6,9042048206,Dragontail Mountains,904.15625,-482.953125,4,5
,,,,976,17,86,119,9768617119,Wrothgarian Mountains,976.671875,-17.0703125,4,5
,,,,784,418,102,64,78410241864,Dragontail Mountains,784.796875,-418.5,4,5
,,,,926,160,124,106,926124160106,Wrothgarian Mountains,926.96875,-160.171875,4,5
,,,,658,430,58,15,6585843015,Santaki,658.453125,-430.8828125,4,5
,,,,891,114,6,73,8910611473,Wrothgarian Mountains,891.046875,-114.4296875,4,5
,,,,970,414,70,124,97070414124,Dragontail Mountains,970.546875,-414.03125,4,5
,,,,883,132,115,27,88311513227,Wrothgarian Mountains,883.8984375,-132.7890625,4,5
,,,,982,71,44,73,982447173,Wrothgarian Mountains,982.34375,-71.4296875,4,5
,,,,776,449,3,61,7760344961,Dragontail Mountains,776.0234375,-449.5234375,4,5
,,,,916,41,42,119,9164241119,Wrothgarian Mountains,916.328125,-41.0703125,4,5
,,,,838,35,12,123,8381235123,Wrothgarian Mountains,838.09375,-35.0390625,4,5
,,,,848,344,95,12,8489534412,Totambu,848.7421875,-344.90625,5,5
,,,,914,457,32,6,9143245706,Ephesus,914.25,-457.953125,4,5
,,,,168,142,19,32,1681914232,Glenpoint,168.1484375,-142.75,3,5
,,,,972,445,32,119,97232445119,Dragontail Mountains,972.25,-445.0703125,4,5
,,,,808,397,9,82,8080939782,Dragontail Mountains,808.0703125,-397.359375,4,5
,,,,811,205,29,111,81129205111,Menevia,811.2265625,-205.1328125,1,5
,,,,926,138,65,65,9266513865,Wrothgarian Mountains,926.5078125,-138.4921875,4,5
,,,,826,311,6,19,8260631119,Satakalaam,826.046875,-311.8515625,5,5
,,,,746,17,99,122,7469917122,Wrothgarian Mountains,746.7734375,-17.046875,4,5
,,,,893,96,45,76,893459676,Wrothgarian Mountains,893.3515625,-96.40625,4,5
,,,,912,96,110,63,9121109663,Wrothgarian Mountains,912.859375,-96.5078125,4,5
,,,,925,498,120,23,92512049823,Dragontail Mountains,925.9375,-498.8203125,4,5
,,,,284,118,76,74,2847611874,Shalgora,284.59375,-118.421875,2,5
,,,,960,146,72,109,96072146109,Wrothgarian Mountains,960.5625,-146.1484375,4,5
,,,,821,89,12,104,8211289104,Wrothgarian Mountains,821.09375,-89.1875,4,5
,,,,997,94,128,84,9971289484,Wrothgarian Mountains,998,-94.34375,4,5
,,,,812,106,50,12,8125010612,Wrothgarian Mountains,812.390625,-106.90625,4,5
,,,,641,367,67,69,6416736769,Dragontail Mountains,641.5234375,-367.4609375,4,5
,,,,974,390,99,90,9749939090,Dragontail Mountains,974.7734375,-390.296875,4,5
,,,,812,310,13,91,8121331091,Satakalaam,812.1015625,-310.2890625,5,5
,,,,839,330,44,99,8394433099,Totambu,839.34375,-330.2265625,5,5
,,,,663,432,29,73,6632943273,Santaki,663.2265625,-432.4296875,4,5
,,,,974,103,91,55,9749110355,Wrothgarian Mountains,974.7109375,-103.5703125,4,5
,,,,634,27,38,109,6343827109,Wrothgarian Mountains,634.296875,-27.1484375,4,5
,,,,832,16,114,63,8321141663,Wrothgarian Mountains,832.890625,-16.5078125,4,5
,,,,760,340,82,83,7608234083,Totambu,760.640625,-340.3515625,5,5
,,,,839,322,50,77,8395032277,Totambu,839.390625,-322.3984375,5,5
,,,,884,42,124,65,8841244265,Wrothgarian Mountains,884.96875,-42.4921875,4,5
,,,,907,51,118,101,90711851101,Wrothgarian Mountains,907.921875,-51.2109375,4,5
,,,,947,489,49,101,94749489101,Dragontail Mountains,947.3828125,-489.2109375,4,5
,,,,831,6,28,109,8312806109,Wrothgarian Mountains,831.21875,-6.1484375,4,5
,,,,349,357,15,109,34915357109,Sentinel,349.1171875,-357.1484375,7,5
,,,,887,36,44,100,8874436100,Wrothgarian Mountains,887.34375,-36.21875,4,5
,,,,978,32,92,49,978923249,Wrothgarian Mountains,978.71875,-32.6171875,4,5
,,,,887,436,1,42,8870143642,Ephesus,887.0078125,-436.671875,4,5
,,,,912,159,128,93,91212815993,Wrothgarian Mountains,913,-159.2734375,4,5
,,,,994,25,86,69,994862569,Wrothgarian Mountains,994.671875,-25.4609375,4,5
,,,,146,148,113,65,14611314865,Glenpoint,146.8828125,-148.4921875,3,5
,,,,827,404,105,88,82710540488,Dragontail Mountains,827.8203125,-404.3125,4,5
,,,,946,417,95,55,9469541755,Dragontail Mountains,946.7421875,-417.5703125,4,5
,,,,760,340,29,58,7602934058,Totambu,760.2265625,-340.546875,5,5
,,,,903,129,97,95,9039712995,Wrothgarian Mountains,903.7578125,-129.2578125,4,5
