name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,altitude
,,,,718,23,63,44,718632344,Wrothgarian Mountains,718.4921875,-23.65625,4,5
,,,,941,161,108,74,94110816174,Wrothgarian Mountains,941.84375,-161.421875,4,5
,,,,939,397,110,105,939110397105,Dragontail Mountains,939.859375,-397.1796875,4,5
,,,,952,155,28,56,9522815556,Wrothgarian Mountains,952.21875,-155.5625,4,5
,,,,724,333,118,73,72411833373,Kozanset,724.921875,-333.4296875,5,5
,,,,745,348,41,91,7454134891,Totambu,745.3203125,-348.2890625,5,5
,,,,673,331,5,31,6730533131,Dragontail Mountains,673.0390625,-331.7578125,4,5
,,,,921,458,124,68,92112445868,Ephesus,921.96875,-458.46875,4,5
,,,,971,130,31,15,9713113015,Wrothgarian Mountains,971.2421875,-130.8828125,4,5
,,,,798,13,114,120,79811413120,Wrothgarian Mountains,798.890625,-13.0625,4,5
,,,,979,83,118,28,9791188328,Wrothgarian Mountains,979.921875,-83.78125,4,5
,,,,707,15,125,68,7071251568,Wrothgarian Mountains,707.9765625,-15.46875,4,5
,,,,811,66,73,18,811736618,Wrothgarian Mountains,811.5703125,-66.859375,4,5
,,,,686,330,115,83,68611533083,Dragontail Mountains,686.8984375,-330.3515625,4,5
,,,,748,412,60,15,7486041215,Dragontail Mountains,748.46875,-412.8828125,4,5
,,,,581,8,38,54,581380854,Phrygias,581.296875,-8.578125,4,5
,,,,601,26,82,86,601822686,Phrygias,601.640625,-26.328125,4,5
,,,,748,99,113,118,74811399118,Wrothgarian Mountains,748.8828125,-99.078125,4,5
,,,,871,148,26,111,87126148111,Orsinium Area,871.203125,-148.1328125,3,5
,,,,155,487,123,120,155123487120,Abibon-gora,155.9609375,-487.0625,7,5
,,,,743,369,18,73,7431836973,Totambu,743.140625,-369.4296875,5,5
,,,,754,350,110,67,75411035067,Totambu,754.859375,-350.4765625,5,5
,,,,361,357,86,73,3618635773,Sentinel,361.671875,-357.4296875,7,5
,,,,988,103,83,54,9888310354,Wrothgarian Mountains,988.6484375,-103.578125,4,5
,,,,716,196,106,47,71610619647,Isle of Balfiera,716.828125,-196.6328125,4,5
,,,,784,445,63,14,7846344514,Dragontail Mountains,784.4921875,-445.890625,4,5
,,,,836,363,101,102,836101363102,Totambu,836.7890625,-363.203125,5,5
,,,,919,464,28,12,9192846412,Ephesus,919.21875,-464.90625,4,5
,,,,690,385,36,46,6903638546,Dragontail Mountains,690.28125,-385.640625,4,5
,,,,810,336,101,5,81010133605,Totambu,810.7890625,-336.9609375,5,5
,,,,155,103,104,59,15510410359,Glenpoint,155.8125,-103.5390625,3,5
,,,,678,394,118,122,678118394122,Dragontail Mountains,678.921875,-394.046875,4,5
,,,,795,195,74,122,79574195122,Menevia,795.578125,-195.046875,1,5
,,,,978,14,74,118,9787414118,Wrothgarian Mountains,978.578125,-14.078125,4,5
,,,,686,6,82,36,686820636,Wrothgarian Mountains,686.640625,-6.71875,4,5
,,,,906,22,42,69,906422269,Wrothgarian Mountains,906.328125,-22.4609375,4,5
,,,,930,449,35,32,9303544932,Dragontail Mountains,930.2734375,-449.75,4,5
,,,,977,89,1,40,977018940,Wrothgarian Mountains,977.0078125,-89.6875,4,5
,,,,735,471,83,15,7358347115,Dragontail Mountains,735.6484375,-471.8828125,4,5
,,,,747,36,77,31,747773631,Wrothgarian Mountains,747.6015625,-36.7578125,4,5
,,,,940,125,65,54,9406512554,Wrothgarian Mountains,940.5078125,-125.578125,4,5
,,,,767,32,88,55,767883255,Wrothgarian Mountains,767.6875,-32.5703125,4,5
,,,,694,13,49,8,694491308,Wrothgarian Mountains,694.3828125,-13.9375,4,5
,,,,980,8,127,12,9801270812,Wrothgarian Mountains,980.9921875,-8.90625,4,5
,,,,833,26,120,93,8331202693,Wrothgarian Mountains,833.9375,-26.2734375,4,5
,,,,936,94,9,1,936099401,Wrothgarian Mountains,936.0703125,-94.9921875,4,5
,,,,920,460,1,109,92001460109,Ephesus,920.0078125,-460.1484375,4,5
,,,,782,13,96,38,782961338,Wrothgarian Mountains,782.75,-13.703125,4,5
,,,,971,496,93,60,9719349660,Dragontail Mountains,971.7265625,-496.53125,4,5
,,,,744,341,38,58,7443834158,Totambu,744.296875,-341.546875,5,5
,,,,223,148,90,15,2239014815,Glenpoint,223.703125,-148.8828125,3,5
,,,,401,75,110,33,4011107533,Daenia,401.859375,-75.7421875,1,5
,,,,805,370,99,45,8059937045,Totambu,805.7734375,-370.6484375,5,5
,,,,358,132,115,31,35811513231,Anticlere,358.8984375,-132.7578125,1,5
,,,,926,122,52,123,92652122123,Wrothgarian Mountains,926.40625,-122.0390625,4,5
,,,,747,71,72,113,7477271113,Wrothgarian Mountains,747.5625,-71.1171875,4,5
,,,,966,119,86,72,9668611972,Wrothgarian Mountains,966.671875,-119.4375,4,5
,,,,899,13,35,68,899351368,Wrothgarian Mountains,899.2734375,-13.46875,4,5
,,,,239,88,100,60,2391008860,Ilessan Hills,239.78125,-88.53125,3,5
,,,,275,137,104,32,27510413732,Shalgora,275.8125,-137.75,3,5
,,,,638,18,45,72,638451872,Wrothgarian Mountains,638.3515625,-18.4375,4,5
,,,,614,15,95,9,614951509,Wrothgarian Mountains,614.7421875,-15.9296875,4,5
,,,,959,411,26,88,9592641188,Dragontail Mountains,959.203125,-411.3125,4,5
,,,,757,449,1,91,7570144991,Dragontail Mountains,757.0078125,-449.2890625,4,5
,,,,845,74,122,74,8451227474,Wrothgarian Mountains,845.953125,-74.421875,4,5
,,,,637,496,23,26,6372349626,Dak'fron,637.1796875,-496.796875,9,5
,,,,826,62,95,42,826956242,Wrothgarian Mountains,826.7421875,-62.671875,4,5
,,,,722,43,28,61,722284361,Wrothgarian Mountains,722.21875,-43.5234375,4,5
,,,,731,403,4,50,7310440350,Dragontail Mountains,731.03125,-403.609375,4,5
,,,,949,459,106,15,94910645915,Dragontail Mountains,949.828125,-459.8828125,4,5
,,,,618,62,120,19,6181206219,Kambria,618.9375,-62.8515625,1,5
,,,,672,367,69,9,6726936709,Dragontail Mountains,672.5390625,-367.9296875,4,5
,,,,301,98,14,44,301149844,Ilessan Hills,301.109375,-98.65625,2,5
,,,,916,8,37,55,916370855,Wrothgarian Mountains,916.2890625,-8.5703125,4,5
,,,,895,18,91,74,895911874,Wrothgarian Mountains,895.7109375,-18.421875,4,5
,,,,718,39,108,51,7181083951,Wrothgarian Mountains,718.84375,-39.6015625,4,5
,,,,841,46,46,128,8414646128,Wrothgarian Mountains,841.359375,-46,4,5
,,,,754,433,54,122,75454433122,Dragontail Mountains,754.421875,-433.046875,4,5
,,,,957,31,19,59,957193159,Wrothgarian Mountains,957.1484375,-31.5390625,4,5
,,,,842,396,56,33,8425639633,Dragontail Mountains,842.4375,-396.7421875,4,5
,,,,770,344,13,68,7701334468,Totambu,770.1015625,-344.46875,5,5
,,,,984,20,12,55,984122055,Wrothgarian Mountains,984.09375,-20.5703125,4,5
,,,,978,81,70,124,9787081124,Wrothgarian Mountains,978.546875,-81.03125,4,5
,,,,849,61,84,14,849846114,Wrothgarian Mountains,849.65625,-61.890625,4,5
,,,,761,86,72,12,761728612,Wrothgarian Mountains,761.5625,-86.90625,4,5
,,,,461,73,78,26,461787326,Urvaius,461.609375,-73.796875,1,5
,,,,926,423,122,118,926122423118,Dragontail Mountains,926.953125,-423.078125,4,5
,,,,823,27,15,90,823152790,Wrothgarian Mountains,823.1171875,-27.296875,4,5
,,,,917,80,38,125,9173880125,Wrothgarian Mountains,917.296875,-80.0234375,4,5
,,,,512,499,18,52,5121849952,Dak'fron,512.140625,-499.59375,9,5
,,,,689,67,23,17,689236717,Koegria,689.1796875,-67.8671875,4,5
,,,,830,32,35,20,830353220,Wrothgarian Mountains,830.2734375,-32.84375,4,5
,,,,804,409,13,95,8041340995,Dragontail Mountains,804.1015625,-409.2578125,4,5
,,,,773,355,29,59,7732935559,Totambu,773.2265625,-355.5390625,5,5
,,,,840,79,60,125,8406079125,Wrothgarian Mountains,840.46875,-79.0234375,4,5
,,,,504,327,90,127,50490327127,Tigonus,504.703125,-327.0078125,6,5
,,,,464,75,109,47,4641097547,Urvaius,464.8515625,-75.6328125,1,5
,,,,895,41,91,88,895914188,Wrothgarian Mountains,895.7109375,-41.3125,4,5
,,,,800,22,87,97,800872297,Wrothgarian Mountains,800.6796875,-22.2421875,4,5
,,,,811,28,77,5,811772805,Wrothgarian Mountains,811.6015625,-28.9609375,4,5
,,,,747,381,124,8,74712438108,Dragontail Mountains,747.96875,-381.9375,4,5
,,,,444,75,46,90,444467590,Urvaius,444.359375,-75.296875,1,5
,,,,931,431,77,86,9317743186,Dragontail Mountains,931.6015625,-431.328125,4,5
,,,,422,473,92,120,42292473120,Bergama,422.71875,-473.0625,8,5
,,,,838,63,5,106,8380563106,Wrothgarian Mountains,838.0390625,-63.171875,4,5
,,,,989,119,73,86,9897311986,Wrothgarian Mountains,989.5703125,-119.328125,4,5
,,,,429,100,13,106,42913100106,Urvaius,429.1015625,-100.171875,1,5
,,,,242,119,13,54,2421311954,Ilessan Hills,242.1015625,-119.578125,3,5
,,,,910,11,102,101,91010211101,Wrothgarian Mountains,910.796875,-11.2109375,4,5
,,,,742,60,52,110,7425260110,Wrothgarian Mountains,742.40625,-60.140625,4,5
,,,,838,416,95,23,8389541623,Dragontail Mountains,838.7421875,-416.8203125,4,5
,,,,671,349,67,17,6716734917,Dragontail Mountains,671.5234375,-349.8671875,4,5
,,,,844,420,116,40,84411642040,Dragontail Mountains,844.90625,-420.6875,4,5
,,,,608,477,61,111,60861477111,Dak'fron,608.4765625,-477.1328125,9,5
,,,,895,216,59,87,8955921687,Wayrest,895.4609375,-216.3203125,1,5
,,,,750,39,64,33,750643933,Wrothgarian Mountains,750.5,-39.7421875,4,5
,,,,896,17,102,47,8961021747,Wrothgarian Mountains,896.796875,-17.6328125,4,5
,,,,746,410,110,124,746110410124,Dragontail Mountains,746.859375,-410.03125,4,5
,,,,786,49,13,1,786134901,Wrothgarian Mountains,786.1015625,-49.9921875,4,5
,,,,882,497,73,109,88273497109,Dragontail Mountains,882.5703125,-497.1484375,4,5
,,,,756,451,91,76,7569145176,Dragontail Mountains,756.7109375,-451.40625,4,5
,,,,814,116,122,79,81412211679,Wrothgarian Mountains,814.953125,-116.3828125,4,5
,,,,934,480,3,64,9340348064,Dragontail Mountains,934.0234375,-480.5,4,5
,,,,691,350,36,93,6913635093,Dragontail Mountains,691.28125,-350.2734375,4,5
,,,,728,207,24,79,7282420779,Isle of Balfiera,728.1875,-207.3828125,4,5
,,,,795,212,52,78,7955221278,Menevia,795.40625,-212.390625,1,5
,,,,959,492,92,100,95992492100,Dragontail Mountains,959.71875,-492.21875,4,5
,,,,932,421,18,86,9321842186,Dragontail Mountains,932.140625,-421.328125,4,5
,,,,902,172,60,6,9026017206,Orsinium Area,902.46875,-172.953125,3,5
,,,,781,488,36,12,7813648812,Dragontail Mountains,781.28125,-488.90625,4,5
,,,,847,31,110,20,8471103120,Wrothgarian Mountains,847.859375,-31.84375,4,5
,,,,964,106,77,92,9647710692,Wrothgarian Mountains,964.6015625,-106.28125,4,5
,,,,901,395,95,1,9019539501,Totambu,901.7421875,-395.9921875,5,5
,,,,821,34,3,51,821033451,Wrothgarian Mountains,821.0234375,-34.6015625,4,5
,,,,896,33,120,31,8961203331,Wrothgarian Mountains,896.9375,-33.7578125,4,5
,,,,989,142,77,31,9897714231,Wrothgarian Mountains,989.6015625,-142.7578125,4,5
,,,,854,484,32,79,8543248479,Dragontail Mountains,854.25,-484.3828125,4,5
,,,,890,108,96,9,8909610809,Wrothgarian Mountains,890.75,-108.9296875,4,5
,,,,900,39,24,93,900243993,Wrothgarian Mountains,900.1875,-39.2734375,4,5
,,,,826,48,52,81,826524881,Wrothgarian Mountains,826.40625,-48.3671875,4,5
,,,,749,345,63,6,7496334506,Totambu,749.4921875,-345.953125,5,5
,,,,947,166,13,31,9471316631,Wrothgarian Mountains,947.1015625,-166.7578125,4,5
,,,,830,58,52,44,830525844,Wrothgarian Mountains,830.40625,-58.65625,4,5
,,,,828,57,78,116,8287857116,Wrothgarian Mountains,828.609375,-57.09375,4,5
,,,,546,480,104,31,54610448031,Dak'fron,546.8125,-480.7578125,9,5
,,,,890,481,115,124,890115481124,Dragontail Mountains,890.8984375,-481.03125,4,5
,,,,852,70,102,3,8521027003,Wrothgarian Mountains,852.796875,-70.9765625,4,5
,,,,917,444,64,125,91764444125,Ephesus,917.5,-444.0234375,4,5
,,,,880,29,111,124,88011129124,Wrothgarian Mountains,880.8671875,-29.03125,4,5
,,,,929,97,19,64,929199764,Wrothgarian Mountains,929.1484375,-97.5,4,5
,,,,882,9,1,8,882010908,Wrothgarian Mountains,882.0078125,-9.9375,4,5
,,,,786,434,79,31,7867943431,Dragontail Mountains,786.6171875,-434.7578125,4,5
,,,,943,150,105,104,943105150104,Wrothgarian Mountains,943.8203125,-150.1875,4,5
,,,,808,349,23,90,8082334990,Totambu,808.1796875,-349.296875,5,5
,,,,884,41,104,123,88410441123,Wrothgarian Mountains,884.8125,-41.0390625,4,5
,,,,500,484,19,86,5001948486,Dak'fron,500.1484375,-484.328125,9,5
,,,,925,497,18,32,9251849732,Dragontail Mountains,925.140625,-497.75,4,5
,,,,932,411,120,113,932120411113,Dragontail Mountains,932.9375,-411.1171875,4,5
,,,,800,85,60,108,8006085108,Wrothgarian Mountains,800.46875,-85.15625,4,5
,,,,858,206,81,23,8588120623,Wayrest,858.6328125,-206.8203125,1,5
,,,,823,27,4,37,823042737,Wrothgarian Mountains,823.03125,-27.7109375,4,5
,,,,289,93,108,114,28910893114,Ilessan Hills,289.84375,-93.109375,2,5
,,,,758,18,86,82,758861882,Wrothgarian Mountains,758.671875,-18.359375,4,5
,,,,968,387,31,55,9683138755,Dragontail Mountains,968.2421875,-387.5703125,4,5
,,,,719,411,46,19,7194641119,Dragontail Mountains,719.359375,-411.8515625,4,5
,,,,855,134,17,63,8551713463,Wrothgarian Mountains,855.1328125,-134.5078125,4,5
,,,,805,345,74,14,8057434514,Totambu,805.578125,-345.890625,5,5
,,,,876,407,95,118,87695407118,Dragontail Mountains,876.7421875,-407.078125,4,5
,,,,755,370,28,76,7552837076,Totambu,755.21875,-370.40625,5,5
,,,,925,98,61,72,925619872,Wrothgarian Mountains,925.4765625,-98.4375,4,5
,,,,778,10,49,128,7784910128,Wrothgarian Mountains,778.3828125,-10,4,5
,,,,880,133,102,83,88010213383,Wrothgarian Mountains,880.796875,-133.3515625,4,5
,,,,875,50,127,74,8751275074,Wrothgarian Mountains,875.9921875,-50.421875,4,5
,,,,679,382,51,38,6795138238,Dragontail Mountains,679.3984375,-382.703125,4,5
,,,,838,480,52,58,8385248058,Dragontail Mountains,838.40625,-480.546875,4,5
,,,,189,125,51,69,1895112569,Glenpoint,189.3984375,-125.4609375,3,5
,,,,814,20,28,110,8142820110,Wrothgarian Mountains,814.21875,-20.140625,4,5
,,,,932,462,76,93,9327646293,Dragontail Mountains,932.59375,-462.2734375,4,5
,,,,944,122,52,23,9445212223,Wrothgarian Mountains,944.40625,-122.8203125,4,5
,,,,730,358,100,88,73010035888,Totambu,730.78125,-358.3125,5,5
,,,,653,296,111,32,65311129632,Dragontail Mountains,653.8671875,-296.75,4,5
,,,,732,223,38,83,7323822383,Isle of Balfiera,732.296875,-223.3515625,4,5
,,,,790,47,59,51,790594751,Wrothgarian Mountains,790.4609375,-47.6015625,4,5
,,,,957,93,84,58,957849358,Wrothgarian Mountains,957.65625,-93.546875,4,5
,,,,920,454,51,79,9205145479,Ephesus,920.3984375,-454.3828125,4,5
,,,,215,84,74,120,2157484120,Glenpoint,215.578125,-84.0625,3,5
,,,,876,399,26,65,8762639965,Dragontail Mountains,876.203125,-399.4921875,4,5
,,,,643,293,73,33,6437329333,Dragontail Mountains,643.5703125,-293.7421875,4,5
,,,,830,89,100,50,8301008950,Wrothgarian Mountains,830.78125,-89.609375,4,5
,,,,940,72,17,81,940177281,Wrothgarian Mountains,940.1328125,-72.3671875,4,5
,,,,918,24,68,4,918682404,Wrothgarian Mountains,918.53125,-24.96875,4,5
,,,,820,377,111,64,82011137764,Totambu,820.8671875,-377.5,5,5
,,,,956,107,120,93,95612010793,Wrothgarian Mountains,956.9375,-107.2734375,4,5
,,,,921,415,9,110,92109415110,Dragontail Mountains,921.0703125,-415.140625,4,5
,,,,748,370,49,45,7484937045,Totambu,748.3828125,-370.6484375,5,5
,,,,870,469,63,105,87063469105,Ephesus,870.4921875,-469.1796875,4,5
,,,,766,414,37,6,7663741406,Dragontail Mountains,766.2890625,-414.953125,4,5
,,,,926,18,122,54,9261221854,Wrothgarian Mountains,926.953125,-18.578125,4,5
,,,,991,2,60,78,991600278,Wrothgarian Mountains,991.46875,-2.390625,4,5
,,,,183,122,90,91,1839012291,Glenpoint,183.703125,-122.2890625,3,5
,,,,912,145,8,22,9120814522,Wrothgarian Mountains,912.0625,-145.828125,4,5
,,,,915,179,83,61,9158317961,Wrothgarian Mountains,915.6484375,-179.5234375,4,5
,,,,776,372,51,86,7765137286,Totambu,776.3984375,-372.328125,5,5
,,,,882,412,119,104,882119412104,Dragontail Mountains,882.9296875,-412.1875,4,5
,,,,296,94,95,69,296959469,Ilessan Hills,296.7421875,-94.4609375,2,5
,,,,723,350,42,37,7234235037,Kozanset,723.328125,-350.7109375,5,5
,,,,747,344,32,60,7473234460,Totambu,747.25,-344.53125,5,5
,,,,923,19,83,79,923831979,Wrothgarian Mountains,923.6484375,-19.3828125,4,5
,,,,899,122,97,64,8999712264,Wrothgarian Mountains,899.7578125,-122.5,4,5
,,,,974,486,69,50,9746948650,Dragontail Mountains,974.5390625,-486.609375,4,5
,,,,690,366,124,3,69012436603,Dragontail Mountains,690.96875,-366.9765625,4,5
,,,,828,82,60,118,8286082118,Wrothgarian Mountains,828.46875,-82.078125,4,5
,,,,795,58,115,84,7951155884,Wrothgarian Mountains,795.8984375,-58.34375,4,5
,,,,675,428,109,113,675109428113,Dragontail Mountains,675.8515625,-428.1171875,4,5
,,,,950,82,35,24,950358224,Wrothgarian Mountains,950.2734375,-82.8125,4,5
,,,,207,105,79,37,2077910537,Glenpoint,207.6171875,-105.7109375,3,5
,,,,755,17,20,13,755201713,Wrothgarian Mountains,755.15625,-17.8984375,4,5
,,,,949,19,102,14,9491021914,Wrothgarian Mountains,949.796875,-19.890625,4,5
,,,,942,41,82,90,942824190,Wrothgarian Mountains,942.640625,-41.296875,4,5
,,,,891,176,122,77,89112217677,Orsinium Area,891.953125,-176.3984375,3,5
,,,,827,65,119,118,82711965118,Wrothgarian Mountains,827.9296875,-65.078125,4,5
,,,,823,478,96,32,8239647832,Dragontail Mountains,823.75,-478.75,4,5
,,,,660,9,81,12,660810912,Wrothgarian Mountains,660.6328125,-9.90625,4,5
,,,,793,416,81,59,7938141659,Dragontail Mountains,793.6328125,-416.5390625,4,5
,,,,824,29,8,40,824082940,Wrothgarian Mountains,824.0625,-29.6875,4,5
,,,,767,365,77,26,7677736526,Totambu,767.6015625,-365.796875,5,5
,,,,576,345,44,27,5764434527,Tigonus,576.34375,-345.7890625,7,5
,,,,965,141,27,52,9652714152,Wrothgarian Mountains,965.2109375,-141.59375,4,5
,,,,958,59,124,42,9581245942,Wrothgarian Mountains,958.96875,-59.671875,4,5
,,,,987,192,122,20,98712219220,Wrothgarian Mountains,987.953125,-192.84375,4,5
,,,,917,479,95,82,9179547982,Dragontail Mountains,917.7421875,-479.359375,4,5
,,,,844,437,56,60,8445643760,Ephesus,844.4375,-437.53125,4,5
,,,,136,127,97,120,13697127120,Glenpoint,136.7578125,-127.0625,3,5
,,,,869,66,116,73,8691166673,Wrothgarian Mountains,869.90625,-66.4296875,4,5
,,,,942,443,110,81,94211044381,Dragontail Mountains,942.859375,-443.3671875,4,5
,,,,888,437,4,99,8880443799,Ephesus,888.03125,-437.2265625,4,5
,,,,855,51,74,68,855745168,Wrothgarian Mountains,855.578125,-51.46875,4,5
,,,,754,56,47,33,754475633,Wrothgarian Mountains,754.3671875,-56.7421875,4,5
,,,,846,155,67,37,8466715537,Menevia,846.5234375,-155.7109375,3,5
,,,,916,98,74,24,916749824,Wrothgarian Mountains,916.578125,-98.8125,4,5
,,,,690,350,79,122,69079350122,Dragontail Mountains,690.6171875,-350.046875,4,5
,,,,258,119,3,51,2580311951,Ilessan Hills,258.0234375,-119.6015625,3,5
,,,,979,136,72,46,9797213646,Wrothgarian Mountains,979.5625,-136.640625,4,5
,,,,888,73,41,9,888417309,Wrothgarian Mountains,888.3203125,-73.9296875,4,5
,,,,873,182,27,110,87327182110,Wayrest,873.2109375,-182.140625,1,5
,,,,904,11,91,91,904911191,Wrothgarian Mountains,904.7109375,-11.2890625,4,5
,,,,750,419,114,127,750114419127,Dragontail Mountains,750.890625,-419.0078125,4,5
,,,,824,26,40,26,824402626,Wrothgarian Mountains,824.3125,-26.796875,4,5
,,,,682,359,42,31,6824235931,Dragontail Mountains,682.328125,-359.7578125,4,5
,,,,972,75,36,78,972367578,Wrothgarian Mountains,972.28125,-75.390625,4,5
,,,,908,93,122,60,9081229360,Wrothgarian Mountains,908.953125,-93.53125,4,5
,,,,772,107,119,81,77211910781,Wrothgarian Mountains,772.9296875,-107.3671875,4,5
,,,,828,198,79,36,8287919836,Menevia,828.6171875,-198.71875,1,5
,,,,321,131,32,100,32132131100,Shalgora,321.25,-131.21875,1,5
,,,,881,38,70,12,881703812,Wrothgarian Mountains,881.546875,-38.90625,4,5
,,,,897,132,36,40,8973613240,Wrothgarian Mountains,897.28125,-132.6875,4,5
,,,,783,336,35,36,7833533636,Totambu,783.2734375,-336.71875,5,5
,,,,928,58,28,82,928285882,Wrothgarian Mountains,928.21875,-58.359375,4,5
,,,,961,14,36,28,961361428,Wrothgarian Mountains,961.28125,-14.78125,4,5
,,,,982,145,78,55,9827814555,Wrothgarian Mountains,982.609375,-145.5703125,4,5
,,,,176,111,105,109,176105111109,Glenpoint,176.8203125,-111.1484375,3,5
,,,,821,162,5,64,8210516264,Menevia,821.0390625,-162.5,3,5
,,,,834,157,36,27,8343615727,Menevia,834.28125,-157.7890625,3,5
,,,,954,401,42,125,95442401125,Dragontail Mountains,954.328125,-401.0234375,4,5
,,,,826,69,91,41,826916941,Wrothgarian Mountains,826.7109375,-69.6796875,4,5
,,,,980,88,113,118,98011388118,Wrothgarian Mountains,980.8828125,-88.078125,4,5
,,,,921,78,19,45,921197845,Wrothgarian Mountains,921.1484375,-78.6484375,4,5
,,,,838,448,12,82,8381244882,Ephesus,838.09375,-448.359375,4,5
,,,,801,62,106,101,80110662101,Wrothgarian Mountains,801.828125,-62.2109375,4,5
,,,,933,15,44,60,933441560,Wrothgarian Mountains,933.34375,-15.53125,4,5
,,,,632,23,104,65,6321042365,Wrothgarian Mountains,632.8125,-23.4921875,4,5
,,,,841,350,96,77,8419635077,Totambu,841.75,-350.3984375,5,5
,,,,923,492,97,123,92397492123,Dragontail Mountains,923.7578125,-492.0390625,4,5
,,,,692,346,82,115,69282346115,Dragontail Mountains,692.640625,-346.1015625,4,5
,,,,807,454,109,72,80710945472,Dragontail Mountains,807.8515625,-454.4375,4,5
,,,,889,36,6,37,889063637,Wrothgarian Mountains,889.046875,-36.7109375,4,5
,,,,966,14,99,38,966991438,Wrothgarian Mountains,966.7734375,-14.703125,4,5
,,,,703,29,72,9,703722909,Wrothgarian Mountains,703.5625,-29.9296875,4,5
,,,,974,349,35,101,97435349101,Mournoth,974.2734375,-349.2109375,5,5
,,,,846,404,114,73,84611440473,Dragontail Mountains,846.890625,-404.4296875,4,5
,,,,654,24,84,105,6548424105,Wrothgarian Mountains,654.65625,-24.1796875,4,5
,,,,615,381,68,120,61568381120,Dragontail Mountains,615.53125,-381.0625,4,5
,,,,704,382,115,36,70411538236,Dragontail Mountains,704.8984375,-382.71875,4,5
,,,,946,418,1,40,9460141840,Dragontail Mountains,946.0078125,-418.6875,4,5
,,,,796,393,125,52,79612539352,Dragontail Mountains,796.9765625,-393.59375,4,5
,,,,893,119,81,47,8938111947,Wrothgarian Mountains,893.6328125,-119.6328125,4,5
,,,,340,444,84,111,34084444111,Alik'r Desert,340.65625,-444.1328125,8,5
,,,,802,44,65,97,802654497,Wrothgarian Mountains,802.5078125,-44.2421875,4,5
,,,,722,475,47,77,7224747577,Dak'fron,722.3671875,-475.3984375,4,5
,,,,866,478,83,31,8668347831,Dragontail Mountains,866.6484375,-478.7578125,4,5
,,,,680,381,81,8,6808138108,Dragontail Mountains,680.6328125,-381.9375,4,5
,,,,224,149,95,1,2249514901,Glenpoint,224.7421875,-149.9921875,3,5
,,,,716,361,56,127,71656361127,Dragontail Mountains,716.4375,-361.0078125,4,5
,,,,188,466,83,114,18883466114,Abibon-gora,188.6484375,-466.109375,7,5
,,,,248,128,111,14,24811112814,Ilessan Hills,248.8671875,-128.890625,3,5
,,,,837,41,91,108,8379141108,Wrothgarian Mountains,837.7109375,-41.15625,4,5
,,,,714,71,72,14,714727114,Wrothgarian Mountains,714.5625,-71.890625,4,5
,,,,877,459,110,19,87711045919,Ephesus,877.859375,-459.8515625,4,5
,,,,692,310,79,125,69279310125,Lainlyn,692.6171875,-310.0234375,5,5
,,,,964,107,20,101,96420107101,Wrothgarian Mountains,964.15625,-107.2109375,4,5
,,,,927,37,37,10,927373710,Wrothgarian Mountains,927.2890625,-37.921875,4,5
,,,,945,14,51,1,945511401,Wrothgarian Mountains,945.3984375,-14.9921875,4,5
,,,,558,464,1,37,5580146437,Dak'fron,558.0078125,-464.7109375,9,5
,,,,969,22,69,60,969692260,Wrothgarian Mountains,969.5390625,-22.53125,4,5
