name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,altitude
,,,,863,417,18,123,"86318417123",Dragontail Mountains,863.140625,-417.0390625,4,8
,,,,781,404,45,20,"7814540420",Dragontail Mountains,781.3515625,-404.84375,4,8
,,,,949,41,56,64,"949564164",Wrothgarian Mountains,949.4375,-41.5,4,8
,,,,739,380,56,92,"7395638092",Dragontail Mountains,739.4375,-380.28125,4,8
,,,,967,127,115,37,"96711512737",Wrothgarian Mountains,967.8984375,-127.7109375,4,8
,,,,987,496,50,127,"98750496127",Dragontail Mountains,987.390625,-496.0078125,4,8
,,,,271,118,10,63,"2711011863",Shalgora,271.078125,-118.5078125,3,8
,,,,977,76,73,32,"977737632",Wrothgarian Mountains,977.5703125,-76.75,4,8
,,,,866,443,67,74,"8666744374",Ephesus,866.5234375,-443.421875,4,8
,,,,796,404,55,58,"7965540458",Dragontail Mountains,796.4296875,-404.546875,4,8
,,,,918,123,90,65,"9189012365",Wrothgarian Mountains,918.703125,-123.4921875,4,8
,,,,994,32,105,18,"9941053218",Wrothgarian Mountains,994.8203125,-32.859375,4,8
,,,,936,131,18,51,"9361813151",Wrothgarian Mountains,936.140625,-131.6015625,4,8
,,,,951,487,125,38,"95112548738",Dragontail Mountains,951.9765625,-487.703125,4,8
,,,,949,176,100,76,"94910017676",Wrothgarian Mountains,949.78125,-176.40625,4,8
,,,,974,70,20,6,"974207006",Wrothgarian Mountains,974.15625,-70.953125,4,8
,,,,837,84,114,118,"83711484118",Wrothgarian Mountains,837.890625,-84.078125,4,8
,,,,792,444,61,54,"7926144454",Dragontail Mountains,792.4765625,-444.578125,4,8
,,,,986,56,81,88,"986815688",Wrothgarian Mountains,986.6328125,-56.3125,4,8
,,,,631,333,120,87,"63112033387",Dragontail Mountains,631.9375,-333.3203125,4,8
,,,,800,467,41,24,"8004146724",Dragontail Mountains,800.3203125,-467.8125,4,8
,,,,977,424,56,45,"9775642445",Dragontail Mountains,977.4375,-424.6484375,4,8
,,,,857,456,108,113,"857108456113",Ephesus,857.84375,-456.1171875,4,8
,,,,950,448,27,91,"9502744891",Dragontail Mountains,950.2109375,-448.2890625,4,8
,,,,718,391,68,22,"7186839122",Dragontail Mountains,718.53125,-391.828125,4,8
,,,,907,444,109,33,"90710944433",Ephesus,907.8515625,-444.7421875,4,8
,,,,778,39,49,49,"778493949",Wrothgarian Mountains,778.3828125,-39.6171875,4,8
,,,,884,470,8,31,"8840847031",Ephesus,884.0625,-470.7578125,4,8
,,,,769,90,19,9,"769199009",Wrothgarian Mountains,769.1484375,-90.9296875,4,8
,,,,835,83,114,49,"8351148349",Wrothgarian Mountains,835.890625,-83.6171875,4,8
,,,,820,431,12,104,"82012431104",Ephesus,820.09375,-431.1875,4,8
,,,,616,349,109,22,"61610934922",Dragontail Mountains,616.8515625,-349.828125,4,8
,,,,957,424,22,79,"9572242479",Dragontail Mountains,957.171875,-424.3828125,4,8
,,,,853,39,52,1,"853523901",Wrothgarian Mountains,853.40625,-39.9921875,4,8
,,,,859,64,88,28,"859886428",Wrothgarian Mountains,859.6875,-64.78125,4,8
,,,,616,331,93,76,"6169333176",Dragontail Mountains,616.7265625,-331.40625,4,8
,,,,791,20,124,83,"7911242083",Wrothgarian Mountains,791.96875,-20.3515625,4,8
,,,,973,113,73,10,"9737311310",Wrothgarian Mountains,973.5703125,-113.921875,4,8
,,,,951,424,61,64,"9516142464",Dragontail Mountains,951.4765625,-424.5,4,8
,,,,923,401,96,31,"9239640131",Dragontail Mountains,923.75,-401.7578125,4,8
,,,,714,400,37,42,"7143740042",Dragontail Mountains,714.2890625,-400.671875,4,8
,,,,881,46,65,106,"8816546106",Wrothgarian Mountains,881.5078125,-46.171875,4,8
,,,,937,127,38,54,"9373812754",Wrothgarian Mountains,937.296875,-127.578125,4,8
,,,,853,405,65,22,"8536540522",Dragontail Mountains,853.5078125,-405.828125,4,8
,,,,961,437,31,127,"96131437127",Dragontail Mountains,961.2421875,-437.0078125,4,8
,,,,800,468,64,124,"80064468124",Dragontail Mountains,800.5,-468.03125,4,8
,,,,982,430,88,24,"9828843024",Dragontail Mountains,982.6875,-430.8125,4,8
,,,,897,437,91,50,"8979143750",Ephesus,897.7109375,-437.609375,4,8
,,,,804,394,106,106,"804106394106",Dragontail Mountains,804.828125,-394.171875,4,8
,,,,968,127,96,3,"9689612703",Wrothgarian Mountains,968.75,-127.9765625,4,8
,,,,956,418,8,96,"9560841896",Dragontail Mountains,956.0625,-418.25,4,8
,,,,775,47,9,100,"7750947100",Wrothgarian Mountains,775.0703125,-47.21875,4,8
,,,,783,406,50,82,"7835040682",Dragontail Mountains,783.390625,-406.359375,4,8
,,,,745,414,49,118,"74549414118",Dragontail Mountains,745.3828125,-414.078125,4,8
,,,,857,441,45,118,"85745441118",Ephesus,857.3515625,-441.078125,4,8
,,,,779,403,95,100,"77995403100",Dragontail Mountains,779.7421875,-403.21875,4,8
,,,,909,450,102,69,"90910245069",Ephesus,909.796875,-450.4609375,4,8
,,,,799,425,125,35,"79912542535",Dragontail Mountains,799.9765625,-425.7265625,4,8
,,,,940,41,108,23,"9401084123",Wrothgarian Mountains,940.84375,-41.8203125,4,8
,,,,926,50,20,32,"926205032",Wrothgarian Mountains,926.15625,-50.75,4,8
,,,,967,127,61,77,"9676112777",Wrothgarian Mountains,967.4765625,-127.3984375,4,8
,,,,808,40,114,96,"8081144096",Wrothgarian Mountains,808.890625,-40.25,4,8
,,,,905,449,101,17,"90510144917",Ephesus,905.7890625,-449.8671875,4,8
,,,,750,36,96,47,"750963647",Wrothgarian Mountains,750.75,-36.6328125,4,8
,,,,930,79,127,20,"9301277920",Wrothgarian Mountains,930.9921875,-79.84375,4,8
,,,,736,392,84,24,"7368439224",Dragontail Mountains,736.65625,-392.8125,4,8
,,,,974,440,51,35,"9745144035",Dragontail Mountains,974.3984375,-440.7265625,4,8
,,,,978,44,24,52,"978244452",Wrothgarian Mountains,978.1875,-44.59375,4,8
,,,,925,449,49,119,"92549449119",Dragontail Mountains,925.3828125,-449.0703125,4,8
,,,,771,45,36,20,"771364520",Wrothgarian Mountains,771.28125,-45.84375,4,8
,,,,914,64,9,1,"914096401",Wrothgarian Mountains,914.0703125,-64.9921875,4,8
,,,,867,443,1,64,"8670144364",Ephesus,867.0078125,-443.5,4,8
,,,,813,5,96,37,"813960537",Wrothgarian Mountains,813.75,-5.7109375,4,8
,,,,898,438,44,118,"89844438118",Ephesus,898.34375,-438.078125,4,8
,,,,965,438,42,93,"9654243893",Dragontail Mountains,965.328125,-438.2734375,4,8
,,,,940,468,65,19,"9406546819",Dragontail Mountains,940.5078125,-468.8515625,4,8
,,,,909,417,102,33,"90910241733",Dragontail Mountains,909.796875,-417.7421875,4,8
,,,,937,97,114,122,"93711497122",Wrothgarian Mountains,937.890625,-97.046875,4,8
,,,,869,422,68,19,"8696842219",Dragontail Mountains,869.53125,-422.8515625,4,8
,,,,980,42,19,101,"9801942101",Wrothgarian Mountains,980.1484375,-42.2109375,4,8
,,,,753,392,17,55,"7531739255",Dragontail Mountains,753.1328125,-392.5703125,4,8
,,,,877,100,59,100,"87759100100",Wrothgarian Mountains,877.4609375,-100.21875,4,8
,,,,815,419,82,8,"8158241908",Dragontail Mountains,815.640625,-419.9375,4,8
,,,,871,59,87,3,"871875903",Wrothgarian Mountains,871.6796875,-59.9765625,4,8
,,,,773,400,28,72,"7732840072",Dragontail Mountains,773.21875,-400.4375,4,8
,,,,845,455,106,125,"845106455125",Ephesus,845.828125,-455.0234375,4,8
,,,,887,422,29,45,"8872942245",Dragontail Mountains,887.2265625,-422.6484375,4,8
,,,,928,125,32,88,"9283212588",Wrothgarian Mountains,928.25,-125.3125,4,8
,,,,979,41,122,12,"9791224112",Wrothgarian Mountains,979.953125,-41.90625,4,8
,,,,913,439,81,76,"9138143976",Ephesus,913.6328125,-439.40625,4,8
,,,,845,484,110,37,"84511048437",Dragontail Mountains,845.859375,-484.7109375,4,8
,,,,655,358,86,26,"6558635826",Dragontail Mountains,655.671875,-358.796875,4,8
,,,,921,430,9,104,"92109430104",Ephesus,921.0703125,-430.1875,4,8
,,,,951,121,86,3,"9518612103",Wrothgarian Mountains,951.671875,-121.9765625,4,8
,,,,794,402,31,118,"79431402118",Dragontail Mountains,794.2421875,-402.078125,4,8
,,,,878,45,9,70,"878094570",Wrothgarian Mountains,878.0703125,-45.453125,4,8
,,,,792,22,111,41,"7921112241",Wrothgarian Mountains,792.8671875,-22.6796875,4,8
,,,,673,372,69,120,"67369372120",Dragontail Mountains,673.5390625,-372.0625,4,8
,,,,776,392,106,44,"77610639244",Dragontail Mountains,776.828125,-392.65625,4,8
,,,,814,52,116,1,"8141165201",Wrothgarian Mountains,814.90625,-52.9921875,4,8
,,,,750,412,70,115,"75070412115",Dragontail Mountains,750.546875,-412.1015625,4,8
,,,,630,337,88,58,"6308833758",Dragontail Mountains,630.6875,-337.546875,4,8
,,,,898,446,73,82,"8987344682",Ephesus,898.5703125,-446.359375,4,8
,,,,815,20,122,14,"8151222014",Wrothgarian Mountains,815.953125,-20.890625,4,8
,,,,153,139,76,81,"1537613981",Glenpoint,153.59375,-139.3671875,3,8
,,,,848,77,97,127,"8489777127",Wrothgarian Mountains,848.7578125,-77.0078125,4,8
,,,,875,73,15,13,"875157313",Wrothgarian Mountains,875.1171875,-73.8984375,4,8
,,,,916,52,52,18,"916525218",Wrothgarian Mountains,916.40625,-52.859375,4,8
,,,,847,458,67,0,"8476745800",Ephesus,847.5234375,-459,4,8
,,,,943,76,44,13,"943447613",Wrothgarian Mountains,943.34375,-76.8984375,4,8
,,,,147,111,29,56,"1472911156",Glenpoint,147.2265625,-111.5625,3,8
,,,,951,424,114,92,"95111442492",Dragontail Mountains,951.890625,-424.28125,4,8
,,,,774,392,92,49,"7749239249",Dragontail Mountains,774.71875,-392.6171875,4,8
,,,,872,73,76,110,"8727673110",Wrothgarian Mountains,872.59375,-73.140625,4,8
,,,,889,472,102,90,"88910247290",Dragontail Mountains,889.796875,-472.296875,4,8
,,,,961,40,52,104,"9615240104",Wrothgarian Mountains,961.40625,-40.1875,4,8
,,,,980,495,91,26,"9809149526",Dragontail Mountains,980.7109375,-495.796875,4,8
,,,,773,415,41,42,"7734141542",Dragontail Mountains,773.3203125,-415.671875,4,8
,,,,955,437,42,88,"9554243788",Dragontail Mountains,955.328125,-437.3125,4,8
,,,,973,441,63,108,"97363441108",Dragontail Mountains,973.4921875,-441.15625,4,8
,,,,839,439,10,49,"8391043949",Ephesus,839.078125,-439.6171875,4,8
,,,,994,422,54,23,"9945442223",Dragontail Mountains,994.421875,-422.8203125,4,8
,,,,861,24,5,42,"861052442",Wrothgarian Mountains,861.0390625,-24.671875,4,8
,,,,731,418,20,106,"73120418106",Dragontail Mountains,731.15625,-418.171875,4,8
,,,,645,357,8,65,"6450835765",Dragontail Mountains,645.0625,-357.4921875,4,8
,,,,626,341,37,125,"62637341125",Dragontail Mountains,626.2890625,-341.0234375,4,8
,,,,913,420,77,77,"9137742077",Dragontail Mountains,913.6015625,-420.3984375,4,8
,,,,766,418,100,13,"76610041813",Dragontail Mountains,766.78125,-418.8984375,4,8
,,,,778,40,42,104,"7784240104",Wrothgarian Mountains,778.328125,-40.1875,4,8
,,,,814,4,40,33,"814400433",Wrothgarian Mountains,814.3125,-4.7421875,4,8
,,,,816,426,73,86,"8167342686",Dragontail Mountains,816.5703125,-426.328125,4,8
,,,,878,75,59,58,"878597558",Wrothgarian Mountains,878.4609375,-75.546875,4,8
,,,,711,392,1,110,"71101392110",Dragontail Mountains,711.0078125,-392.140625,4,8
,,,,814,46,33,1,"814334601",Wrothgarian Mountains,814.2578125,-46.9921875,4,8
,,,,908,448,36,29,"9083644829",Ephesus,908.28125,-448.7734375,4,8
,,,,995,32,6,76,"995063276",Wrothgarian Mountains,995.046875,-32.40625,4,8
,,,,939,127,102,60,"93910212760",Wrothgarian Mountains,939.796875,-127.53125,4,8
,,,,811,38,59,61,"811593861",Wrothgarian Mountains,811.4609375,-38.5234375,4,8
,,,,873,45,104,120,"87310445120",Wrothgarian Mountains,873.8125,-45.0625,4,8
,,,,892,29,45,113,"8924529113",Wrothgarian Mountains,892.3515625,-29.1171875,4,8
,,,,873,425,91,28,"8739142528",Ephesus,873.7109375,-425.78125,4,8
,,,,886,498,113,115,"886113498115",Dragontail Mountains,886.8828125,-498.1015625,4,8
,,,,974,23,76,41,"974762341",Wrothgarian Mountains,974.59375,-23.6796875,4,8
,,,,780,402,65,113,"78065402113",Dragontail Mountains,780.5078125,-402.1171875,4,8
,,,,934,43,31,93,"934314393",Wrothgarian Mountains,934.2421875,-43.2734375,4,8
,,,,660,360,37,45,"6603736045",Dragontail Mountains,660.2890625,-360.6484375,4,8
,,,,843,88,15,113,"8431588113",Wrothgarian Mountains,843.1171875,-88.1171875,4,8
,,,,935,85,27,3,"935278503",Wrothgarian Mountains,935.2109375,-85.9765625,4,8
,,,,902,48,55,37,"902554837",Wrothgarian Mountains,902.4296875,-48.7109375,4,8
,,,,908,149,49,14,"9084914914",Wrothgarian Mountains,908.3828125,-149.890625,4,8
,,,,892,444,24,29,"8922444429",Ephesus,892.1875,-444.7734375,4,8
,,,,932,125,99,65,"9329912565",Wrothgarian Mountains,932.7734375,-125.4921875,4,8
,,,,978,98,122,52,"9781229852",Wrothgarian Mountains,978.953125,-98.59375,4,8
,,,,874,431,74,36,"8747443136",Ephesus,874.578125,-431.71875,4,8
,,,,849,437,113,52,"84911343752",Ephesus,849.8828125,-437.59375,4,8
,,,,880,426,86,96,"8808642696",Ephesus,880.671875,-426.25,4,8
,,,,868,88,15,86,"868158886",Wrothgarian Mountains,868.1171875,-88.328125,4,8
,,,,859,432,46,51,"8594643251",Ephesus,859.359375,-432.6015625,4,8
,,,,867,422,100,84,"86710042284",Dragontail Mountains,867.78125,-422.34375,4,8
,,,,952,489,90,108,"95290489108",Dragontail Mountains,952.703125,-489.15625,4,8
,,,,962,51,5,31,"962055131",Wrothgarian Mountains,962.0390625,-51.7578125,4,8
,,,,853,467,79,76,"8537946776",Ephesus,853.6171875,-467.40625,4,8
,,,,297,123,6,84,"2970612384",Shalgora,297.046875,-123.34375,3,8
,,,,995,423,118,82,"99511842382",Dragontail Mountains,995.921875,-423.359375,4,8
,,,,722,431,45,15,"7224543115",Dragontail Mountains,722.3515625,-431.8828125,4,8
,,,,743,436,113,37,"74311343637",Dragontail Mountains,743.8828125,-436.7109375,4,8
,,,,953,121,60,55,"9536012155",Wrothgarian Mountains,953.46875,-121.5703125,4,8
,,,,794,21,36,45,"794362145",Wrothgarian Mountains,794.28125,-21.6484375,4,8
,,,,807,8,1,84,"807010884",Wrothgarian Mountains,807.0078125,-8.34375,4,8
,,,,899,445,4,105,"89904445105",Ephesus,899.03125,-445.1796875,4,8
,,,,935,88,119,91,"9351198891",Wrothgarian Mountains,935.9296875,-88.2890625,4,8
,,,,889,481,12,45,"8891248145",Dragontail Mountains,889.09375,-481.6484375,4,8
,,,,791,20,96,14,"791962014",Wrothgarian Mountains,791.75,-20.890625,4,8
,,,,979,427,91,116,"97991427116",Dragontail Mountains,979.7109375,-427.09375,4,8
,,,,867,69,47,19,"867476919",Wrothgarian Mountains,867.3671875,-69.8515625,4,8
,,,,818,65,49,63,"818496563",Wrothgarian Mountains,818.3828125,-65.5078125,4,8
,,,,614,340,110,44,"61411034044",Dragontail Mountains,614.859375,-340.65625,4,8
,,,,882,419,93,110,"88293419110",Dragontail Mountains,882.7265625,-419.140625,4,8
,,,,962,26,54,110,"9625426110",Wrothgarian Mountains,962.421875,-26.140625,4,8
,,,,854,75,67,32,"854677532",Wrothgarian Mountains,854.5234375,-75.75,4,8
,,,,663,364,3,125,"66303364125",Dragontail Mountains,663.0234375,-364.0234375,4,8
,,,,878,423,92,110,"87892423110",Ephesus,878.71875,-423.140625,4,8
,,,,871,46,50,36,"871504636",Wrothgarian Mountains,871.390625,-46.71875,4,8
,,,,941,467,92,35,"9419246735",Dragontail Mountains,941.71875,-467.7265625,4,8
,,,,964,109,125,88,"96412510988",Wrothgarian Mountains,964.9765625,-109.3125,4,8
,,,,978,425,88,106,"97888425106",Dragontail Mountains,978.6875,-425.171875,4,8
,,,,921,53,0,116,"9210053116",Wrothgarian Mountains,921,-53.09375,4,8
,,,,845,452,100,58,"84510045258",Ephesus,845.78125,-452.546875,4,8
,,,,900,425,96,54,"9009642554",Ephesus,900.75,-425.578125,4,8
,,,,978,77,110,51,"9781107751",Wrothgarian Mountains,978.859375,-77.6015625,4,8
,,,,977,91,78,55,"977789155",Wrothgarian Mountains,977.609375,-91.5703125,4,8
,,,,966,70,122,0,"9661227000",Wrothgarian Mountains,966.953125,-71,4,8
,,,,633,328,99,15,"6339932815",Dragontail Mountains,633.7734375,-328.8828125,4,8
,,,,916,51,22,116,"9162251116",Wrothgarian Mountains,916.171875,-51.09375,4,8
,,,,840,120,111,10,"84011112010",Wrothgarian Mountains,840.8671875,-120.921875,4,8
,,,,985,111,9,49,"9850911149",Wrothgarian Mountains,985.0703125,-111.6171875,4,8
,,,,943,84,97,59,"943978459",Wrothgarian Mountains,943.7578125,-84.5390625,4,8
,,,,734,394,61,36,"7346139436",Dragontail Mountains,734.4765625,-394.71875,4,8
,,,,942,50,116,77,"9421165077",Wrothgarian Mountains,942.90625,-50.3984375,4,8
,,,,777,392,47,100,"77747392100",Dragontail Mountains,777.3671875,-392.21875,4,8
,,,,777,392,84,67,"7778439267",Dragontail Mountains,777.65625,-392.4765625,4,8
,,,,964,74,127,29,"9641277429",Wrothgarian Mountains,964.9921875,-74.7734375,4,8
,,,,925,450,4,113,"92504450113",Dragontail Mountains,925.03125,-450.1171875,4,8
,,,,970,123,13,59,"9701312359",Wrothgarian Mountains,970.1015625,-123.5390625,4,8
,,,,631,332,82,59,"6318233259",Dragontail Mountains,631.640625,-332.5390625,4,8
,,,,939,90,58,13,"939589013",Wrothgarian Mountains,939.453125,-90.8984375,4,8
,,,,962,433,86,109,"96286433109",Dragontail Mountains,962.671875,-433.1484375,4,8
,,,,815,55,68,104,"8156855104",Wrothgarian Mountains,815.53125,-55.1875,4,8
,,,,867,441,47,101,"86747441101",Ephesus,867.3671875,-441.2109375,4,8
,,,,812,20,118,119,"81211820119",Wrothgarian Mountains,812.921875,-20.0703125,4,8
,,,,841,81,119,120,"84111981120",Wrothgarian Mountains,841.9296875,-81.0625,4,8
,,,,991,30,35,116,"9913530116",Wrothgarian Mountains,991.2734375,-30.09375,4,8
,,,,716,386,56,27,"7165638627",Dragontail Mountains,716.4375,-386.7890625,4,8
,,,,645,354,28,65,"6452835465",Dragontail Mountains,645.21875,-354.4921875,4,8
,,,,660,362,23,128,"66023362128",Dragontail Mountains,660.1796875,-362,4,8
,,,,822,76,110,76,"8221107676",Wrothgarian Mountains,822.859375,-76.40625,4,8
,,,,646,356,95,123,"64695356123",Dragontail Mountains,646.7421875,-356.0390625,4,8
