name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
,,,,837,111,51,29,"8375111129",Wrothgarian Mountains,837.3984375,-111.7734375,4
,,,,552,16,106,65,"5521061665",Dwynnen,552.828125,-16.4921875,1
,,,,800,380,69,1,"8006938001",Dragontail Mountains,800.5390625,-380.9921875,4
,,,,826,462,63,12,"8266346212",Ephesus,826.4921875,-462.90625,4
,,,,360,430,82,44,"3608243044",Alik'r Desert,360.640625,-430.65625,8
,,,,956,79,17,95,"956177995",Wrothgarian Mountains,956.1328125,-79.2578125,4
,,,,887,55,19,19,"887195519",Wrothgarian Mountains,887.1484375,-55.8515625,4
,,,,314,117,95,73,"3149511773",Shalgora,314.7421875,-117.4296875,2
,,,,670,310,19,55,"6701931055",Dragontail Mountains,670.1484375,-310.5703125,4
,,,,521,24,116,114,"52111624114",Dwynnen,521.90625,-24.109375,1
,,,,604,361,97,44,"6049736144",Dragontail Mountains,604.7578125,-361.65625,4
,,,,99,150,83,44,"998315044",Tulune,99.6484375,-150.65625,1
,,,,279,144,65,36,"2796514436",Shalgora,279.5078125,-144.71875,3
,,,,686,465,95,50,"6869546550",Dak'fron,686.7421875,-465.609375,9
,,,,667,88,44,100,"6674488100",Koegria,667.34375,-88.21875,1
,,,,861,78,119,28,"8611197828",Wrothgarian Mountains,861.9296875,-78.78125,4
,,,,241,13,24,51,"241241351",Northmoor,241.1875,-13.6015625,1
,,,,686,444,46,1,"6864644401",Dak'fron,686.359375,-444.9921875,4
,,,,748,32,64,42,"748643242",Wrothgarian Mountains,748.5,-32.671875,4
,,,,935,99,73,119,"9357399119",Wrothgarian Mountains,935.5703125,-99.0703125,4
,,,,801,131,65,15,"8016513115",Wrothgarian Mountains,801.5078125,-131.8828125,4
,,,,802,352,109,12,"80210935212",Totambu,802.8515625,-352.90625,5
,,,,681,6,70,32,"681700632",Wrothgarian Mountains,681.546875,-6.75,4
,,,,928,186,51,63,"9285118663",Wrothgarian Mountains,928.3984375,-186.5078125,4
,,,,697,81,13,97,"697138197",Koegria,697.1015625,-81.2421875,1
,,,,769,77,10,22,"769107722",Wrothgarian Mountains,769.078125,-77.828125,4
,,,,937,317,81,18,"9378131718",Mournoth,937.6328125,-317.859375,5
,,,,891,88,83,102,"8918388102",Wrothgarian Mountains,891.6484375,-88.203125,4
,,,,955,76,47,20,"955477620",Wrothgarian Mountains,955.3671875,-76.84375,4
,,,,566,468,76,0,"5667646800",Dak'fron,566.59375,-469,9
,,,,360,134,63,96,"3606313496",Anticlere,360.4921875,-134.25,1
,,,,282,22,58,55,"282582255",Ykalon,282.453125,-22.5703125,2
,,,,777,23,50,78,"777502378",Wrothgarian Mountains,777.390625,-23.390625,4
,,,,990,474,17,115,"99017474115",Dragontail Mountains,990.1328125,-474.1015625,4
,,,,973,211,93,29,"9739321129",Gavaudon,973.7265625,-211.7734375,4
,,,,319,465,33,47,"3193346547",Alik'r Desert,319.2578125,-465.6328125,8
,,,,707,370,123,64,"70712337064",Dragontail Mountains,707.9609375,-370.5,4
,,,,861,497,60,27,"8616049727",Dragontail Mountains,861.46875,-497.7890625,4
,,,,146,127,93,64,"1469312764",Glenpoint,146.7265625,-127.5,3
,,,,898,443,110,116,"898110443116",Ephesus,898.859375,-443.09375,4
,,,,500,28,86,83,"500862883",Dwynnen,500.671875,-28.3515625,1
,,,,777,345,31,68,"7773134568",Totambu,777.2421875,-345.46875,5
,,,,314,146,13,6,"3141314606",Shalgora,314.1015625,-146.953125,1
,,,,684,381,77,92,"6847738192",Dragontail Mountains,684.6015625,-381.28125,4
,,,,158,481,55,47,"1585548147",Abibon-gora,158.4296875,-481.6328125,7
,,,,809,109,72,109,"80972109109",Wrothgarian Mountains,809.5625,-109.1484375,4
,,,,882,344,46,26,"8824634426",Totambu,882.359375,-344.796875,5
,,,,756,373,91,67,"7569137367",Totambu,756.7109375,-373.4765625,5
,,,,997,320,12,100,"99712320100",Mournoth,997.09375,-320.21875,5
,,,,130,174,124,92,"13012417492",Daggerfall,130.96875,-174.28125,1
,,,,964,37,93,74,"964933774",Wrothgarian Mountains,964.7265625,-37.421875,4
,,,,958,185,61,47,"9586118547",Wrothgarian Mountains,958.4765625,-185.6328125,4
,,,,835,362,19,73,"8351936273",Totambu,835.1484375,-362.4296875,5
,,,,624,41,65,29,"624654129",Kambria,624.5078125,-41.7734375,4
,,,,938,394,41,61,"9384139461",Dragontail Mountains,938.3203125,-394.5234375,4
,,,,542,493,36,84,"5423649384",Dak'fron,542.28125,-493.34375,9
,,,,616,394,50,67,"6165039467",Alik'r Desert,616.390625,-394.4765625,4
,,,,850,97,106,35,"8501069735",Wrothgarian Mountains,850.828125,-97.7265625,4
,,,,962,1,81,14,"962810114",Wrothgarian Mountains,962.6328125,-1.890625,4
,,,,983,328,74,100,"98374328100",Mournoth,983.578125,-328.21875,5
,,,,211,84,8,91,"211088491",Glenpoint,211.0625,-84.2890625,3
,,,,717,32,37,60,"717373260",Wrothgarian Mountains,717.2890625,-32.53125,4
,,,,972,168,56,55,"9725616855",Wrothgarian Mountains,972.4375,-168.5703125,4
,,,,314,453,64,40,"3146445340",Alik'r Desert,314.5,-453.6875,8
,,,,199,87,10,115,"1991087115",Glenpoint,199.078125,-87.1015625,3
,,,,860,1,38,24,"860380124",Wrothgarian Mountains,860.296875,-1.8125,4
,,,,974,447,125,105,"974125447105",Dragontail Mountains,974.9765625,-447.1796875,4
,,,,710,17,10,105,"7101017105",Wrothgarian Mountains,710.078125,-17.1796875,4
,,,,481,57,123,5,"4811235705",Urvaius,481.9609375,-57.9609375,1
,,,,638,17,23,96,"638231796",Wrothgarian Mountains,638.1796875,-17.25,4
,,,,546,112,105,22,"54610511222",Dwynnen,546.8203125,-112.828125,1
,,,,991,194,93,120,"99193194120",Wrothgarian Mountains,991.7265625,-194.0625,4
,,,,338,124,118,18,"33811812418",Shalgora,338.921875,-124.859375,1
,,,,813,103,125,69,"81312510369",Wrothgarian Mountains,813.9765625,-103.4609375,4
,,,,804,158,44,109,"80444158109",Menevia,804.34375,-158.1484375,3
,,,,297,78,50,125,"2975078125",Ilessan Hills,297.390625,-78.0234375,1
,,,,906,107,127,56,"90612710756",Wrothgarian Mountains,906.9921875,-107.5625,4
,,,,624,362,27,35,"6242736235",Dragontail Mountains,624.2109375,-362.7265625,4
,,,,991,185,59,40,"9915918540",Wrothgarian Mountains,991.4609375,-185.6875,4
,,,,919,468,63,5,"9196346805",Ephesus,919.4921875,-468.9609375,4
,,,,365,60,59,12,"365596012",Daenia,365.4609375,-60.90625,1
,,,,895,439,6,119,"89506439119",Ephesus,895.046875,-439.0703125,4
,,,,997,460,58,93,"9975846093",Dragontail Mountains,997.453125,-460.2734375,4
,,,,950,380,40,113,"95040380113",Mournoth,950.3125,-380.1171875,5
,,,,529,126,83,73,"5298312673",Dwynnen,529.6484375,-126.4296875,1
,,,,356,70,47,3,"356477003",Daenia,356.3671875,-70.9765625,1
,,,,729,195,97,109,"72997195109",Isle of Balfiera,729.7578125,-195.1484375,4
,,,,526,489,88,29,"5268848929",Dak'fron,526.6875,-489.7734375,9
,,,,571,1,24,46,"571240146",Phrygias,571.1875,-1.640625,4
,,,,640,458,93,22,"6409345822",Dak'fron,640.7265625,-458.828125,9
,,,,943,398,9,51,"9430939851",Dragontail Mountains,943.0703125,-398.6015625,4
,,,,753,431,106,47,"75310643147",Dragontail Mountains,753.828125,-431.6328125,4
,,,,299,21,41,114,"2994121114",Ykalon,299.3203125,-21.109375,2
,,,,855,17,41,13,"855411713",Wrothgarian Mountains,855.3203125,-17.8984375,4
,,,,732,352,88,114,"73288352114",Totambu,732.6875,-352.109375,5
,,,,989,143,40,24,"9894014324",Wrothgarian Mountains,989.3125,-143.8125,4
,,,,563,27,5,38,"563052738",Dwynnen,563.0390625,-27.703125,1
,,,,127,94,111,12,"1271119412",Glenumbra Moors,127.8671875,-94.90625,1
,,,,352,103,105,113,"352105103113",Daenia,352.8203125,-103.1171875,1
,,,,958,179,82,23,"9588217923",Wrothgarian Mountains,958.640625,-179.8203125,4
,,,,196,128,82,40,"1968212840",Glenpoint,196.640625,-128.6875,3
,,,,434,113,120,73,"43412011373",Urvaius,434.9375,-113.4296875,1
,,,,357,436,44,122,"35744436122",Alik'r Desert,357.34375,-436.046875,8
,,,,880,290,79,31,"8807929031",Mournoth,880.6171875,-290.7578125,5
,,,,291,115,23,96,"2912311596",Shalgora,291.1796875,-115.25,2
,,,,391,345,70,37,"3917034537",Sentinel,391.546875,-345.7109375,7
,,,,983,301,47,86,"9834730186",Mournoth,983.3671875,-301.328125,5
,,,,277,93,104,8,"2771049308",Ilessan Hills,277.8125,-93.9375,3
,,,,503,440,5,15,"5030544015",Alik'r Desert,503.0390625,-440.8828125,8
,,,,686,292,110,78,"68611029278",Lainlyn,686.859375,-292.390625,5
,,,,687,98,36,128,"6873698128",Koegria,687.28125,-98,1
,,,,830,170,67,69,"8306717069",Menevia,830.5234375,-170.4609375,1
,,,,224,131,88,13,"2248813113",Glenpoint,224.6875,-131.8984375,3
,,,,895,389,96,26,"8959638926",Totambu,895.75,-389.796875,5
,,,,225,463,97,55,"2259746355",Kairou,225.7578125,-463.5703125,7
,,,,759,292,96,19,"7599629219",Lainlyn,759.75,-292.8515625,5
,,,,879,440,114,87,"87911444087",Ephesus,879.890625,-440.3203125,4
,,,,363,98,125,78,"3631259878",Daenia,363.9765625,-98.390625,1
,,,,793,333,101,4,"79310133304",Totambu,793.7890625,-333.96875,5
,,,,915,231,52,0,"9155223100",Wayrest,915.40625,-232,1
,,,,557,450,9,9,"5570945009",Dak'fron,557.0703125,-450.9296875,9
,,,,760,39,99,44,"760993944",Wrothgarian Mountains,760.7734375,-39.65625,4
,,,,234,114,87,110,"23487114110",Ilessan Hills,234.6796875,-114.140625,3
,,,,983,470,22,125,"98322470125",Dragontail Mountains,983.171875,-470.0234375,4
,,,,125,100,99,15,"1259910015",Glenumbra Moors,125.7734375,-100.8828125,1
,,,,960,441,22,37,"9602244137",Dragontail Mountains,960.171875,-441.7109375,4
,,,,165,170,91,119,"16591170119",Daggerfall,165.7109375,-170.0703125,1
,,,,953,78,26,106,"9532678106",Wrothgarian Mountains,953.203125,-78.171875,4
,,,,856,203,14,69,"8561420369",Wayrest,856.109375,-203.4609375,1
,,,,876,391,61,10,"8766139110",Totambu,876.4765625,-391.921875,5
,,,,846,386,20,77,"8462038677",Dragontail Mountains,846.15625,-386.3984375,4
,,,,438,46,122,45,"4381224645",Urvaius,438.953125,-46.6484375,1
,,,,694,499,81,65,"6948149965",Dak'fron,694.6328125,-499.4921875,9
,,,,516,354,114,108,"516114354108",Tigonus,516.890625,-354.15625,7
,,,,925,146,74,110,"92574146110",Wrothgarian Mountains,925.578125,-146.140625,4
,,,,533,470,74,41,"5337447041",Dak'fron,533.578125,-470.6796875,9
,,,,252,87,50,83,"252508783",Ilessan Hills,252.390625,-87.3515625,3
,,,,267,410,74,68,"2677441068",Pothago,267.578125,-410.46875,7
,,,,792,385,46,81,"7924638581",Dragontail Mountains,792.359375,-385.3671875,4
,,,,955,143,8,46,"9550814346",Wrothgarian Mountains,955.0625,-143.640625,4
,,,,726,36,67,84,"726673684",Wrothgarian Mountains,726.5234375,-36.34375,4
,,,,612,308,22,90,"6122230890",Dragontail Mountains,612.171875,-308.296875,4
,,,,587,15,123,93,"5871231593",Phrygias,587.9609375,-15.2734375,4
,,,,233,436,49,6,"2334943606",Kairou,233.3828125,-436.953125,7
,,,,838,464,28,65,"8382846465",Ephesus,838.21875,-464.4921875,4
,,,,672,353,41,67,"6724135367",Dragontail Mountains,672.3203125,-353.4765625,4
,,,,655,169,60,44,"6556016944",Isle of Balfiera,655.46875,-169.65625,1
,,,,125,147,118,6,"12511814706",Tulune,125.921875,-147.953125,1
,,,,953,323,109,105,"953109323105",Mournoth,953.8515625,-323.1796875,5
,,,,317,461,37,102,"31737461102",Alik'r Desert,317.2890625,-461.203125,8
,,,,288,76,101,105,"28810176105",Ilessan Hills,288.7890625,-76.1796875,1
,,,,235,92,15,86,"235159286",Ilessan Hills,235.1171875,-92.328125,3
,,,,631,498,31,86,"6313149886",Dak'fron,631.2421875,-498.328125,9
,,,,287,25,73,123,"2877325123",Ykalon,287.5703125,-25.0390625,2
,,,,988,163,24,108,"98824163108",Wrothgarian Mountains,988.1875,-163.15625,4
,,,,425,98,52,24,"425529824",Urvaius,425.40625,-98.8125,1
,,,,700,186,99,10,"7009918610",Isle of Balfiera,700.7734375,-186.921875,4
,,,,857,211,91,106,"85791211106",Wayrest,857.7109375,-211.171875,1
,,,,864,15,122,97,"8641221597",Wrothgarian Mountains,864.953125,-15.2421875,4
,,,,731,69,79,20,"731796920",Wrothgarian Mountains,731.6171875,-69.84375,4
,,,,561,493,79,47,"5617949347",Dak'fron,561.6171875,-493.6328125,9
,,,,606,302,111,122,"606111302122",Dragontail Mountains,606.8671875,-302.046875,4
,,,,701,78,63,26,"701637826",Koegria,701.4921875,-78.796875,4
,,,,541,496,46,86,"5414649686",Dak'fron,541.359375,-496.328125,9
,,,,690,336,68,37,"6906833637",Dragontail Mountains,690.53125,-336.7109375,4
,,,,868,205,60,69,"8686020569",Wayrest,868.46875,-205.4609375,1
,,,,346,378,87,61,"3468737861",Sentinel,346.6796875,-378.5234375,7
,,,,562,23,32,45,"562322345",Dwynnen,562.25,-23.6484375,1
,,,,231,114,96,108,"23196114108",Glenpoint,231.75,-114.15625,3
,,,,822,4,88,95,"822880495",Wrothgarian Mountains,822.6875,-4.2578125,4
,,,,822,11,42,73,"822421173",Wrothgarian Mountains,822.328125,-11.4296875,4
,,,,940,360,125,52,"94012536052",Mournoth,940.9765625,-360.59375,5
,,,,888,450,73,63,"8887345063",Ephesus,888.5703125,-450.5078125,4
,,,,498,359,87,73,"4988735973",Tigonus,498.6796875,-359.4296875,7
,,,,528,499,15,36,"5281549936",Dak'fron,528.1171875,-499.71875,9
,,,,957,133,44,68,"9574413368",Wrothgarian Mountains,957.34375,-133.46875,4
,,,,306,145,86,46,"3068614546",Shalgora,306.671875,-145.640625,1
,,,,782,332,1,115,"78201332115",Totambu,782.0078125,-332.1015625,5
,,,,143,168,114,44,"14311416844",Daggerfall,143.890625,-168.65625,1
,,,,209,83,64,67,"209648367",Glenpoint,209.5,-83.4765625,3
,,,,525,362,28,28,"5252836228",Tigonus,525.21875,-362.78125,7
,,,,985,382,101,77,"98510138277",Dragontail Mountains,985.7890625,-382.3984375,4
,,,,994,464,19,60,"9941946460",Dragontail Mountains,994.1484375,-464.53125,4
,,,,222,134,0,106,"22200134106",Glenpoint,222,-134.171875,3
,,,,700,351,55,64,"7005535164",Dragontail Mountains,700.4296875,-351.5,4
,,,,839,159,109,23,"83910915923",Menevia,839.8515625,-159.8203125,3
,,,,813,116,122,19,"81312211619",Wrothgarian Mountains,813.953125,-116.8515625,4
,,,,696,62,114,6,"6961146206",Koegria,696.890625,-62.953125,4
,,,,962,100,97,19,"9629710019",Wrothgarian Mountains,962.7578125,-100.8515625,4
,,,,857,18,6,100,"8570618100",Wrothgarian Mountains,857.046875,-18.21875,4
,,,,649,279,78,15,"6497827915",Lainlyn,649.609375,-279.8828125,4
,,,,918,479,59,32,"9185947932",Dragontail Mountains,918.4609375,-479.75,4
,,,,911,172,72,40,"9117217240",Wrothgarian Mountains,911.5625,-172.6875,3
,,,,845,98,36,0,"845369800",Wrothgarian Mountains,845.28125,-99,4
,,,,593,492,26,77,"5932649277",Dak'fron,593.203125,-492.3984375,9
,,,,692,301,124,14,"69212430114",Lainlyn,692.96875,-301.890625,5
,,,,919,149,105,19,"91910514919",Wrothgarian Mountains,919.8203125,-149.8515625,4
,,,,862,55,32,6,"862325506",Wrothgarian Mountains,862.25,-55.953125,4
,,,,285,135,109,76,"28510913576",Shalgora,285.8515625,-135.40625,3
,,,,744,53,19,110,"7441953110",Wrothgarian Mountains,744.1484375,-53.140625,4
,,,,726,62,91,41,"726916241",Wrothgarian Mountains,726.7109375,-62.6796875,4
,,,,816,343,61,113,"81661343113",Totambu,816.4765625,-343.1171875,5
,,,,802,302,3,99,"8020330299",Satakalaam,802.0234375,-302.2265625,5
,,,,909,142,42,41,"9094214241",Wrothgarian Mountains,909.328125,-142.6796875,4
,,,,731,21,102,8,"7311022108",Wrothgarian Mountains,731.796875,-21.9375,4
,,,,486,76,64,90,"486647690",Urvaius,486.5,-76.296875,1
,,,,755,344,113,101,"755113344101",Totambu,755.8828125,-344.2109375,5
,,,,659,391,92,74,"6599239174",Dragontail Mountains,659.71875,-391.421875,4
,,,,347,121,74,51,"3477412151",Daenia,347.578125,-121.6015625,1
,,,,729,12,56,86,"729561286",Wrothgarian Mountains,729.4375,-12.328125,4
,,,,954,39,5,63,"954053963",Wrothgarian Mountains,954.0390625,-39.5078125,4
,,,,655,24,41,28,"655412428",Wrothgarian Mountains,655.3203125,-24.78125,4
,,,,653,282,88,81,"6538828281",Lainlyn,653.6875,-282.3671875,4
,,,,87,151,118,77,"8711815177",Tulune,87.921875,-151.3984375,1
,,,,437,79,110,70,"4371107970",Urvaius,437.859375,-79.453125,1
,,,,829,361,13,81,"8291336181",Totambu,829.1015625,-361.3671875,5
,,,,262,134,47,91,"2624713491",Daggerfall,262.3671875,-134.2890625,3
,,,,229,128,36,119,"22936128119",Glenpoint,229.28125,-128.0703125,3
,,,,730,56,13,60,"730135660",Wrothgarian Mountains,730.1015625,-56.53125,4
,,,,949,45,76,59,"949764559",Wrothgarian Mountains,949.59375,-45.5390625,4
,,,,79,148,46,6,"794614806",Tulune,79.359375,-148.953125,1
,,,,952,495,69,119,"95269495119",Dragontail Mountains,952.5390625,-495.0703125,4
,,,,938,478,97,6,"9389747806",Dragontail Mountains,938.7578125,-478.953125,4
,,,,122,154,68,1,"1226815401",Daggerfall,122.53125,-154.9921875,1
,,,,711,189,13,19,"7111318919",Isle of Balfiera,711.1015625,-189.8515625,4
,,,,119,169,33,70,"1193316970",Daggerfall,119.2578125,-169.453125,1
,,,,175,151,38,55,"1753815155",Daggerfall,175.296875,-151.5703125,3
,,,,608,461,61,54,"6086146154",Dak'fron,608.4765625,-461.578125,9
,,,,754,444,60,65,"7546044465",Dragontail Mountains,754.46875,-444.4921875,4
,,,,866,165,49,108,"86649165108",Orsinium Area,866.3828125,-165.15625,3
,,,,482,443,115,96,"48211544396",Antiphyllos,482.8984375,-443.25,8
,,,,620,475,9,90,"6200947590",Dak'fron,620.0703125,-475.296875,9
,,,,802,443,118,28,"80211844328",Dragontail Mountains,802.921875,-443.78125,4
,,,,999,86,12,77,"999128677",Wrothgarian Mountains,999.09375,-86.3984375,4
,,,,940,442,36,110,"94036442110",Dragontail Mountains,940.28125,-442.140625,4
,,,,934,162,28,51,"9342816251",Wrothgarian Mountains,934.21875,-162.6015625,4
,,,,273,151,84,20,"2738415120",Shalgora,273.65625,-151.84375,3
,,,,759,430,102,32,"75910243032",Dragontail Mountains,759.796875,-430.75,4
,,,,642,498,93,111,"64293498111",Dak'fron,642.7265625,-498.1328125,9
,,,,936,165,44,5,"9364416505",Wrothgarian Mountains,936.34375,-165.9609375,4
,,,,696,347,95,19,"6969534719",Dragontail Mountains,696.7421875,-347.8515625,4
,,,,835,441,19,128,"83519441128",Ephesus,835.1484375,-441,4
,,,,465,96,127,81,"4651279681",Urvaius,465.9921875,-96.3671875,1
,,,,670,85,42,51,"670428551",Koegria,670.328125,-85.6015625,1
,,,,618,477,56,56,"6185647756",Dak'fron,618.4375,-477.5625,9
,,,,665,494,73,110,"66573494110",Dak'fron,665.5703125,-494.140625,9
,,,,186,151,115,15,"18611515115",Daggerfall,186.8984375,-151.8828125,3
,,,,708,64,36,105,"7083664105",Wrothgarian Mountains,708.28125,-64.1796875,4
,,,,291,30,6,91,"291063091",Ykalon,291.046875,-30.2890625,2
,,,,785,353,95,0,"7859535300",Totambu,785.7421875,-354,5
,,,,560,358,14,105,"56014358105",Tigonus,560.109375,-358.1796875,7
,,,,849,109,18,6,"8491810906",Wrothgarian Mountains,849.140625,-109.953125,4
,,,,474,381,14,27,"4741438127",Ayasofya,474.109375,-381.7890625,7
,,,,587,17,111,79,"5871111779",Phrygias,587.8671875,-17.3828125,4
,,,,826,444,108,22,"82610844422",Ephesus,826.84375,-444.828125,4
,,,,575,104,31,109,"57531104109",Dwynnen,575.2421875,-104.1484375,1
,,,,124,144,1,46,"1240114446",Tulune,124.0078125,-144.640625,1
,,,,981,79,28,120,"9812879120",Wrothgarian Mountains,981.21875,-79.0625,4
,,,,615,391,1,114,"61501391114",Alik'r Desert,615.0078125,-391.109375,4
,,,,913,430,19,110,"91319430110",Ephesus,913.1484375,-430.140625,4
,,,,894,310,104,51,"89410431051",Mournoth,894.8125,-310.6015625,5
,,,,816,454,8,28,"8160845428",Ephesus,816.0625,-454.78125,4
,,,,248,103,18,69,"2481810369",Ilessan Hills,248.140625,-103.4609375,3
,,,,266,123,45,58,"2664512358",Ilessan Hills,266.3515625,-123.546875,3
,,,,915,141,23,20,"9152314120",Wrothgarian Mountains,915.1796875,-141.84375,4
,,,,641,49,8,76,"641084976",Kambria,641.0625,-49.40625,4
,,,,365,391,18,88,"3651839188",Sentinel,365.140625,-391.3125,7
,,,,871,99,78,119,"8717899119",Wrothgarian Mountains,871.609375,-99.0703125,4
,,,,589,42,81,28,"589814228",Kambria,589.6328125,-42.78125,1
,,,,849,18,17,31,"849171831",Wrothgarian Mountains,849.1328125,-18.7578125,4
,,,,731,24,33,20,"731332420",Wrothgarian Mountains,731.2578125,-24.84375,4
,,,,987,193,124,52,"98712419352",Wrothgarian Mountains,987.96875,-193.59375,4
,,,,339,74,40,116,"3394074116",Ilessan Hills,339.3125,-74.09375,1
,,,,305,43,35,60,"305354360",Ykalon,305.2734375,-43.53125,1
,,,,691,308,19,9,"6911930809",Lainlyn,691.1484375,-308.9296875,5
,,,,295,65,97,24,"295976524",Ilessan Hills,295.7578125,-65.8125,1
,,,,808,123,110,93,"80811012393",Wrothgarian Mountains,808.859375,-123.2734375,4
,,,,898,97,55,104,"8985597104",Wrothgarian Mountains,898.4296875,-97.1875,4
,,,,747,50,46,29,"747465029",Wrothgarian Mountains,747.359375,-50.7734375,4
,,,,524,421,27,81,"5242742181",Alik'r Desert,524.2109375,-421.3671875,8
,,,,639,10,1,24,"639011024",Wrothgarian Mountains,639.0078125,-10.8125,4
,,,,547,453,54,100,"54754453100",Dak'fron,547.421875,-453.21875,9
,,,,193,154,50,22,"1935015422",Daggerfall,193.390625,-154.828125,3
,,,,632,345,101,12,"63210134512",Dragontail Mountains,632.7890625,-345.90625,4
,,,,609,462,14,44,"6091446244",Dak'fron,609.109375,-462.65625,9
,,,,966,192,29,10,"9662919210",Wrothgarian Mountains,966.2265625,-192.921875,4
,,,,393,110,4,5,"3930411005",Daenia,393.03125,-110.9609375,1
,,,,931,192,18,10,"9311819210",Wrothgarian Mountains,931.140625,-192.921875,4
