name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
,,,,"928","38","68","37","928683837",Wrothgarian Mountains,928.53125,-38.7109375
,,,,"608","23","93","106","6089323106",Phrygias,608.7265625,-23.171875
,,,,"977","174","109","3","97710917403",Wrothgarian Mountains,977.8515625,-174.9765625
,,,,"840","92","116","73","8401169273",Wrothgarian Mountains,840.90625,-92.4296875
,,,,"968","394","8","101","96808394101",Dragontail Mountains,968.0625,-394.2109375
,,,,"630","305","35","35","6303530535",Dragontail Mountains,630.2734375,-305.7265625
,,,,"570","7","18","54","570180754",Phrygias,570.140625,-7.578125
,,,,"959","409","78","79","9597840979",Dragontail Mountains,959.609375,-409.3828125
,,,,"672","352","56","23","6725635223",Dragontail Mountains,672.4375,-352.8203125
,,,,"969","145","24","102","96924145102",Wrothgarian Mountains,969.1875,-145.203125
,,,,"828","111","123","128","828123111128",Wrothgarian Mountains,828.9609375,-111
,,,,"687","361","31","67","6873136167",Dragontail Mountains,687.2421875,-361.4765625
,,,,"603","366","72","31","6037236631",Tigonus,603.5625,-366.7578125
,,,,"722","207","24","46","7222420746",Isle of Balfiera,722.1875,-207.640625
,,,,"888","456","101","102","888101456102",Ephesus,888.7890625,-456.203125
,,,,"797","381","42","29","7974238129",Dragontail Mountains,797.328125,-381.7734375
,,,,"799","125","12","124","79912125124",Wrothgarian Mountains,799.09375,-125.03125
,,,,"622","4","26","96","622260496",Wrothgarian Mountains,622.203125,-4.25
,,,,"716","219","37","78","7163721978",Isle of Balfiera,716.2890625,-219.390625
,,,,"803","41","102","36","8031024136",Wrothgarian Mountains,803.796875,-41.71875
,,,,"915","459","128","41","91512845941",Ephesus,916,-459.6796875
,,,,"750","473","111","104","750111473104",Dragontail Mountains,750.8671875,-473.1875
,,,,"762","73","1","60","762017360",Wrothgarian Mountains,762.0078125,-73.53125
,,,,"930","142","74","102","93074142102",Wrothgarian Mountains,930.578125,-142.203125
,,,,"781","139","55","44","7815513944",Wrothgarian Mountains,781.4296875,-139.65625
,,,,"773","55","116","3","7731165503",Wrothgarian Mountains,773.90625,-55.9765625
,,,,"969","83","65","59","969658359",Wrothgarian Mountains,969.5078125,-83.5390625
,,,,"968","442","93","127","96893442127",Dragontail Mountains,968.7265625,-442.0078125
,,,,"750","116","61","64","7506111664",Wrothgarian Mountains,750.4765625,-116.5
,,,,"649","371","20","42","6492037142",Dragontail Mountains,649.15625,-371.671875
,,,,"927","415","47","87","9274741587",Dragontail Mountains,927.3671875,-415.3203125
,,,,"819","451","31","58","8193145158",Ephesus,819.2421875,-451.546875
,,,,"941","151","14","91","9411415191",Wrothgarian Mountains,941.109375,-151.2890625
,,,,"636","380","17","27","6361738027",Dragontail Mountains,636.1328125,-380.7890625
,,,,"955","63","3","63","955036363",Wrothgarian Mountains,955.0234375,-63.5078125
,,,,"648","425","63","19","6486342519",Santaki,648.4921875,-425.8515625
,,,,"958","25","84","35","958842535",Wrothgarian Mountains,958.65625,-25.7265625
,,,,"746","425","42","29","7464242529",Dragontail Mountains,746.328125,-425.7734375
,,,,"612","334","46","12","6124633412",Dragontail Mountains,612.359375,-334.90625
,,,,"755","395","111","102","755111395102",Dragontail Mountains,755.8671875,-395.203125
,,,,"927","448","91","47","9279144847",Dragontail Mountains,927.7109375,-448.6328125
,,,,"925","83","52","87","925528387",Wrothgarian Mountains,925.40625,-83.3203125
,,,,"833","74","106","45","8331067445",Wrothgarian Mountains,833.828125,-74.6484375
,,,,"849","3","29","49","849290349",Wrothgarian Mountains,849.2265625,-3.6171875
,,,,"923","407","38","114","92338407114",Dragontail Mountains,923.296875,-407.109375
,,,,"635","14","13","116","6351314116",Wrothgarian Mountains,635.1015625,-14.09375
,,,,"638","393","4","44","6380439344",Dragontail Mountains,638.03125,-393.65625
,,,,"876","63","77","47","876776347",Wrothgarian Mountains,876.6015625,-63.6328125
,,,,"814","471","73","105","81473471105",Dragontail Mountains,814.5703125,-471.1796875
,,,,"825","392","108","19","82510839219",Dragontail Mountains,825.84375,-392.8515625
,,,,"777","411","46","33","7774641133",Dragontail Mountains,777.359375,-411.7421875
,,,,"831","393","77","100","83177393100",Dragontail Mountains,831.6015625,-393.21875
,,,,"826","115","4","61","8260411561",Wrothgarian Mountains,826.03125,-115.5234375
,,,,"601","356","97","102","60197356102",Dragontail Mountains,601.7578125,-356.203125
,,,,"651","388","69","65","6516938865",Dragontail Mountains,651.5390625,-388.4921875
,,,,"951","169","109","110","951109169110",Wrothgarian Mountains,951.8515625,-169.140625
,,,,"988","48","32","41","988324841",Wrothgarian Mountains,988.25,-48.6796875
,,,,"673","381","29","28","6732938128",Dragontail Mountains,673.2265625,-381.78125
,,,,"958","99","93","42","958939942",Wrothgarian Mountains,958.7265625,-99.671875
,,,,"643","335","10","45","6431033545",Dragontail Mountains,643.078125,-335.6484375
,,,,"999","432","32","104","99932432104",Dragontail Mountains,999.25,-432.1875
,,,,"756","51","8","104","7560851104",Wrothgarian Mountains,756.0625,-51.1875
,,,,"819","25","81","99","819812599",Wrothgarian Mountains,819.6328125,-25.2265625
,,,,"698","50","36","81","698365081",Wrothgarian Mountains,698.28125,-50.3671875
,,,,"674","354","61","63","6746135463",Dragontail Mountains,674.4765625,-354.5078125
,,,,"784","27","93","105","7849327105",Wrothgarian Mountains,784.7265625,-27.1796875
,,,,"957","74","70","60","957707460",Wrothgarian Mountains,957.546875,-74.53125
,,,,"879","451","99","67","8799945167",Ephesus,879.7734375,-451.4765625
,,,,"891","144","50","123","89150144123",Orsinium Area,891.390625,-144.0390625
,,,,"800","35","118","5","8001183505",Wrothgarian Mountains,800.921875,-35.9609375
,,,,"900","71","87","50","900877150",Wrothgarian Mountains,900.6796875,-71.609375
,,,,"889","466","27","13","8892746613",Ephesus,889.2109375,-466.8984375
,,,,"643","293","6","51","6430629351",Dragontail Mountains,643.046875,-293.6015625
,,,,"603","31","10","102","6031031102",Wrothgarian Mountains,603.078125,-31.203125
,,,,"694","212","51","113","69451212113",Isle of Balfiera,694.3984375,-212.1171875
,,,,"775","62","76","95","775766295",Wrothgarian Mountains,775.59375,-62.2578125
,,,,"832","62","93","88","832936288",Wrothgarian Mountains,832.7265625,-62.3125
,,,,"628","43","28","14","628284314",Kambria,628.21875,-43.890625
,,,,"795","84","104","120","79510484120",Wrothgarian Mountains,795.8125,-84.0625
,,,,"827","383","55","13","8275538313",Dragontail Mountains,827.4296875,-383.8984375
,,,,"768","474","29","17","7682947417",Dragontail Mountains,768.2265625,-474.8671875
,,,,"647","345","122","119","647122345119",Dragontail Mountains,647.953125,-345.0703125
,,,,"891","495","33","83","8913349583",Dragontail Mountains,891.2578125,-495.3515625
,,,,"790","452","36","93","7903645293",Dragontail Mountains,790.28125,-452.2734375
,,,,"664","342","17","72","6641734272",Dragontail Mountains,664.1328125,-342.4375
,,,,"690","342","93","67","6909334267",Dragontail Mountains,690.7265625,-342.4765625
,,,,"857","448","41","5","8574144805",Ephesus,857.3203125,-448.9609375
,,,,"857","479","78","37","8577847937",Dragontail Mountains,857.609375,-479.7109375
,,,,"643","48","86","47","643864847",Kambria,643.671875,-48.6328125
,,,,"820","2","96","83","820960283",Wrothgarian Mountains,820.75,-2.3515625
,,,,"971","459","77","49","9717745949",Dragontail Mountains,971.6015625,-459.6171875
,,,,"953","17","37","4","953371704",Wrothgarian Mountains,953.2890625,-17.96875
,,,,"777","70","122","47","7771227047",Wrothgarian Mountains,777.953125,-70.6328125
,,,,"766","72","86","59","766867259",Wrothgarian Mountains,766.671875,-72.5390625
,,,,"664","425","10","18","6641042518",Dragontail Mountains,664.078125,-425.859375
,,,,"662","406","38","109","66238406109",Dragontail Mountains,662.296875,-406.1484375
,,,,"875","398","37","29","8753739829",Dragontail Mountains,875.2890625,-398.7734375
,,,,"941","403","56","14","9415640314",Dragontail Mountains,941.4375,-403.890625
,,,,"963","211","108","20","96310821120",Gavaudon,963.84375,-211.84375
,,,,"673","55","55","44","673555544",Koegria,673.4296875,-55.65625
,,,,"948","429","22","47","9482242947",Dragontail Mountains,948.171875,-429.6328125
,,,,"646","390","70","119","64670390119",Dragontail Mountains,646.546875,-390.0703125
,,,,"980","479","73","102","98073479102",Dragontail Mountains,980.5703125,-479.203125
,,,,"986","465","78","18","9867846518",Dragontail Mountains,986.609375,-465.859375
,,,,"937","156","91","20","9379115620",Wrothgarian Mountains,937.7109375,-156.84375
,,,,"988","80","109","41","9881098041",Wrothgarian Mountains,988.8515625,-80.6796875
,,,,"702","349","122","42","70212234942",Dragontail Mountains,702.953125,-349.671875
,,,,"866","406","12","49","8661240649",Dragontail Mountains,866.09375,-406.6171875
,,,,"659","386","90","3","6599038603",Dragontail Mountains,659.703125,-386.9765625
,,,,"631","369","14","28","6311436928",Dragontail Mountains,631.109375,-369.78125
,,,,"605","3","26","32","605260332",Phrygias,605.203125,-3.75
,,,,"890","12","45","49","890451249",Wrothgarian Mountains,890.3515625,-12.6171875
,,,,"696","410","29","23","6962941023",Dragontail Mountains,696.2265625,-410.8203125
,,,,"645","409","119","99","64511940999",Santaki,645.9296875,-409.2265625
,,,,"855","59","23","125","8552359125",Wrothgarian Mountains,855.1796875,-59.0234375
,,,,"947","59","32","12","947325912",Wrothgarian Mountains,947.25,-59.90625
,,,,"709","375","128","64","70912837564",Dragontail Mountains,710,-375.5
,,,,"985","178","42","50","9854217850",Wrothgarian Mountains,985.328125,-178.609375
,,,,"673","323","29","63","6732932363",Dragontail Mountains,673.2265625,-323.5078125
,,,,"808","35","73","29","808733529",Wrothgarian Mountains,808.5703125,-35.7734375
,,,,"892","471","78","52","8927847152",Ephesus,892.609375,-471.59375
,,,,"954","198","58","33","9545819833",Wrothgarian Mountains,954.453125,-198.7421875
,,,,"995","119","58","61","9955811961",Wrothgarian Mountains,995.453125,-119.5234375
,,,,"989","427","118","41","98911842741",Dragontail Mountains,989.921875,-427.6796875
,,,,"825","430","24","122","82524430122",Ephesus,825.1875,-430.046875
,,,,"810","61","49","58","810496158",Wrothgarian Mountains,810.3828125,-61.546875
,,,,"826","98","79","41","826799841",Wrothgarian Mountains,826.6171875,-98.6796875
,,,,"693","406","110","87","69311040687",Dragontail Mountains,693.859375,-406.3203125
,,,,"933","478","114","88","93311447888",Dragontail Mountains,933.890625,-478.3125
,,,,"936","100","61","72","9366110072",Wrothgarian Mountains,936.4765625,-100.4375
,,,,"865","484","84","52","8658448452",Dragontail Mountains,865.65625,-484.59375
,,,,"902","490","73","41","9027349041",Dragontail Mountains,902.5703125,-490.6796875
,,,,"815","47","125","125","81512547125",Wrothgarian Mountains,815.9765625,-47.0234375
,,,,"802","90","64","78","802649078",Wrothgarian Mountains,802.5,-90.390625
,,,,"752","22","40","97","752402297",Wrothgarian Mountains,752.3125,-22.2421875
,,,,"771","493","84","31","7718449331",Dragontail Mountains,771.65625,-493.7578125
,,,,"789","394","46","91","7894639491",Dragontail Mountains,789.359375,-394.2890625
,,,,"931","396","52","63","9315239663",Dragontail Mountains,931.40625,-396.5078125
,,,,"801","102","12","36","8011210236",Wrothgarian Mountains,801.09375,-102.71875
,,,,"677","54","41","69","677415469",Wrothgarian Mountains,677.3203125,-54.4609375
,,,,"783","449","55","120","78355449120",Dragontail Mountains,783.4296875,-449.0625
,,,,"783","28","29","32","783292832",Wrothgarian Mountains,783.2265625,-28.75
,,,,"662","339","83","44","6628333944",Dragontail Mountains,662.6484375,-339.65625
,,,,"825","382","84","97","8258438297",Dragontail Mountains,825.65625,-382.2421875
,,,,"988","69","77","56","988776956",Wrothgarian Mountains,988.6015625,-69.5625
,,,,"602","297","40","24","6024029724",Dragontail Mountains,602.3125,-297.8125
,,,,"791","27","83","36","791832736",Wrothgarian Mountains,791.6484375,-27.71875
,,,,"862","127","14","101","86214127101",Wrothgarian Mountains,862.109375,-127.2109375
,,,,"699","16","54","33","699541633",Wrothgarian Mountains,699.421875,-16.7421875
,,,,"681","34","8","55","681083455",Wrothgarian Mountains,681.0625,-34.5703125
,,,,"753","384","105","123","753105384123",Dragontail Mountains,753.8203125,-384.0390625
,,,,"955","91","78","63","955789163",Wrothgarian Mountains,955.609375,-91.5078125
,,,,"925","423","51","3","9255142303",Dragontail Mountains,925.3984375,-423.9765625
,,,,"825","398","64","114","82564398114",Dragontail Mountains,825.5,-398.109375
,,,,"821","107","54","50","8215410750",Wrothgarian Mountains,821.421875,-107.609375
,,,,"970","62","49","73","970496273",Wrothgarian Mountains,970.3828125,-62.4296875
,,,,"596","330","122","32","59612233032",Dragontail Mountains,596.953125,-330.75
,,,,"744","4","3","91","744030491",Wrothgarian Mountains,744.0234375,-4.2890625
,,,,"747","460","76","9","7477646009",Dragontail Mountains,747.59375,-460.9296875
,,,,"937","393","118","90","93711839390",Dragontail Mountains,937.921875,-393.296875
,,,,"759","405","26","58","7592640558",Dragontail Mountains,759.203125,-405.546875
,,,,"777","424","6","116","77706424116",Dragontail Mountains,777.046875,-424.09375
,,,,"915","73","105","120","91510573120",Wrothgarian Mountains,915.8203125,-73.0625
,,,,"840","27","111","47","8401112747",Wrothgarian Mountains,840.8671875,-27.6328125
,,,,"850","44","59","32","850594432",Wrothgarian Mountains,850.4609375,-44.75
,,,,"963","3","99","116","9639903116",Wrothgarian Mountains,963.7734375,-3.09375
,,,,"707","375","9","23","7070937523",Dragontail Mountains,707.0703125,-375.8203125
,,,,"967","429","19","113","96719429113",Dragontail Mountains,967.1484375,-429.1171875
,,,,"893","91","69","116","8936991116",Wrothgarian Mountains,893.5390625,-91.09375
,,,,"915","449","37","13","9153744913",Ephesus,915.2890625,-449.8984375
,,,,"683","43","9","81","683094381",Wrothgarian Mountains,683.0703125,-43.3671875
,,,,"938","393","124","50","93812439350",Dragontail Mountains,938.96875,-393.609375
,,,,"976","124","55","5","9765512405",Wrothgarian Mountains,976.4296875,-124.9609375
,,,,"998","385","33","127","99833385127",Dragontail Mountains,998.2578125,-385.0078125
,,,,"742","0","44","45","742440045",Wrothgarian Mountains,742.34375,-0.6484375
,,,,"651","370","14","106","65114370106",Dragontail Mountains,651.109375,-370.171875
,,,,"699","218","116","118","699116218118",Isle of Balfiera,699.90625,-218.078125
,,,,"998","148","50","83","9985014883",Wrothgarian Mountains,998.390625,-148.3515625
,,,,"955","401","90","46","9559040146",Dragontail Mountains,955.703125,-401.640625
,,,,"741","403","23","74","7412340374",Dragontail Mountains,741.1796875,-403.421875
,,,,"765","471","115","102","765115471102",Dragontail Mountains,765.8984375,-471.203125
,,,,"812","447","27","9","8122744709",Ephesus,812.2109375,-447.9296875
,,,,"663","15","40","87","663401587",Wrothgarian Mountains,663.3125,-15.3203125
,,,,"928","34","95","49","928953449",Wrothgarian Mountains,928.7421875,-34.6171875
,,,,"746","72","61","76","746617276",Wrothgarian Mountains,746.4765625,-72.40625
,,,,"879","128","31","118","87931128118",Wrothgarian Mountains,879.2421875,-128.078125
,,,,"650","319","35","8","6503531908",Dragontail Mountains,650.2734375,-319.9375
,,,,"889","414","92","51","8899241451",Dragontail Mountains,889.71875,-414.6015625
,,,,"979","408","37","0","9793740800",Dragontail Mountains,979.2890625,-409
,,,,"940","138","91","86","9409113886",Wrothgarian Mountains,940.7109375,-138.328125
,,,,"801","43","104","47","8011044347",Wrothgarian Mountains,801.8125,-43.6328125
,,,,"969","194","110","120","969110194120",Wrothgarian Mountains,969.859375,-194.0625
,,,,"810","441","93","22","8109344122",Dragontail Mountains,810.7265625,-441.828125
,,,,"669","328","1","105","66901328105",Dragontail Mountains,669.0078125,-328.1796875
,,,,"833","97","6","28","833069728",Wrothgarian Mountains,833.046875,-97.78125
,,,,"831","22","36","123","8313622123",Wrothgarian Mountains,831.28125,-22.0390625
,,,,"976","95","106","119","97610695119",Wrothgarian Mountains,976.828125,-95.0703125
,,,,"768","117","56","99","7685611799",Wrothgarian Mountains,768.4375,-117.2265625
,,,,"673","416","47","44","6734741644",Dragontail Mountains,673.3671875,-416.65625
,,,,"785","130","5","22","7850513022",Wrothgarian Mountains,785.0390625,-130.828125
,,,,"648","420","37","81","6483742081",Santaki,648.2890625,-420.3671875
,,,,"583","302","1","76","5830130276",Tigonus,583.0078125,-302.40625
,,,,"755","377","88","115","75588377115",Dragontail Mountains,755.6875,-377.1015625
,,,,"964","436","4","23","9640443623",Dragontail Mountains,964.03125,-436.8203125
,,,,"705","74","127","18","7051277418",Koegria,705.9921875,-74.859375
,,,,"945","457","47","109","94547457109",Dragontail Mountains,945.3671875,-457.1484375
,,,,"888","63","118","123","88811863123",Wrothgarian Mountains,888.921875,-63.0390625
,,,,"691","348","12","120","69112348120",Dragontail Mountains,691.09375,-348.0625
,,,,"867","101","87","4","8678710104",Wrothgarian Mountains,867.6796875,-101.96875
,,,,"616","303","86","10","6168630310",Dragontail Mountains,616.671875,-303.921875
,,,,"803","11","29","110","8032911110",Wrothgarian Mountains,803.2265625,-11.140625
,,,,"782","34","82","49","782823449",Wrothgarian Mountains,782.640625,-34.6171875
,,,,"810","18","6","122","8100618122",Wrothgarian Mountains,810.046875,-18.046875
,,,,"815","15","23","81","815231581",Wrothgarian Mountains,815.1796875,-15.3671875
,,,,"993","38","42","23","993423823",Wrothgarian Mountains,993.328125,-38.8203125
,,,,"870","452","10","110","87010452110",Ephesus,870.078125,-452.140625
,,,,"701","433","79","52","7017943352",Dragontail Mountains,701.6171875,-433.59375
,,,,"875","425","17","46","8751742546",Ephesus,875.1328125,-425.640625
,,,,"768","87","128","32","7681288732",Wrothgarian Mountains,769,-87.75
,,,,"774","138","31","58","7743113858",Wrothgarian Mountains,774.2421875,-138.546875
,,,,"745","413","59","74","7455941374",Dragontail Mountains,745.4609375,-413.421875
,,,,"713","58","119","38","7131195838",Wrothgarian Mountains,713.9296875,-58.703125
,,,,"596","344","90","87","5969034487",Dragontail Mountains,596.703125,-344.3203125
,,,,"712","364","77","115","71277364115",Dragontail Mountains,712.6015625,-364.1015625
,,,,"851","396","119","36","85111939636",Dragontail Mountains,851.9296875,-396.71875
,,,,"776","13","45","1","776451301",Wrothgarian Mountains,776.3515625,-13.9921875
,,,,"839","16","116","9","8391161609",Wrothgarian Mountains,839.90625,-16.9296875
,,,,"798","39","70","119","7987039119",Wrothgarian Mountains,798.546875,-39.0703125
,,,,"855","17","123","1","8551231701",Wrothgarian Mountains,855.9609375,-17.9921875
,,,,"679","386","87","61","6798738661",Dragontail Mountains,679.6796875,-386.5234375
,,,,"685","353","19","70","6851935370",Dragontail Mountains,685.1484375,-353.453125
,,,,"622","44","79","65","622794465",Kambria,622.6171875,-44.4921875
,,,,"631","323","3","127","63103323127",Dragontail Mountains,631.0234375,-323.0078125
,,,,"713","468","29","115","71329468115",Dak'fron,713.2265625,-468.1015625
,,,,"683","363","87","37","6838736337",Dragontail Mountains,683.6796875,-363.7109375
,,,,"659","292","69","76","6596929276",Lainlyn,659.5390625,-292.40625
,,,,"743","56","27","51","743275651",Wrothgarian Mountains,743.2109375,-56.6015625
,,,,"749","28","38","123","7493828123",Wrothgarian Mountains,749.296875,-28.0390625
,,,,"929","83","23","33","929238333",Wrothgarian Mountains,929.1796875,-83.7421875
,,,,"630","375","54","92","6305437592",Dragontail Mountains,630.421875,-375.28125
,,,,"948","495","51","78","9485149578",Dragontail Mountains,948.3984375,-495.390625
,,,,"989","156","97","108","98997156108",Wrothgarian Mountains,989.7578125,-156.15625
,,,,"968","66","67","18","968676618",Wrothgarian Mountains,968.5234375,-66.859375
,,,,"755","480","105","4","75510548004",Dragontail Mountains,755.8203125,-480.96875
,,,,"665","27","38","76","665382776",Wrothgarian Mountains,665.296875,-27.40625
,,,,"771","115","120","81","77112011581",Wrothgarian Mountains,771.9375,-115.3671875
,,,,"734","226","114","105","734114226105",Isle of Balfiera,734.890625,-226.1796875
,,,,"843","431","123","67","84312343167",Ephesus,843.9609375,-431.4765625
,,,,"651","5","96","61","651960561",Wrothgarian Mountains,651.75,-5.5234375
,,,,"928","27","32","127","9283227127",Wrothgarian Mountains,928.25,-27.0078125
,,,,"738","375","35","84","7383537584",Dragontail Mountains,738.2734375,-375.34375
,,,,"941","475","109","127","941109475127",Dragontail Mountains,941.8515625,-475.0078125
,,,,"650","426","5","72","6500542672",Santaki,650.0390625,-426.4375
,,,,"946","180","41","111","94641180111",Wrothgarian Mountains,946.3203125,-180.1328125
,,,,"989","91","42","77","989429177",Wrothgarian Mountains,989.328125,-91.3984375
,,,,"783","452","114","118","783114452118",Dragontail Mountains,783.890625,-452.078125
,,,,"598","286","58","82","5985828682",Dragontail Mountains,598.453125,-286.359375
,,,,"742","452","61","68","7426145268",Dragontail Mountains,742.4765625,-452.46875
,,,,"866","34","111","29","8661113429",Wrothgarian Mountains,866.8671875,-34.7734375
,,,,"969","496","92","88","9699249688",Dragontail Mountains,969.71875,-496.3125
,,,,"741","465","1","3","7410146503",Dragontail Mountains,741.0078125,-465.9765625
,,,,"737","202","76","88","7377620288",Isle of Balfiera,737.59375,-202.3125
,,,,"923","414","65","109","92365414109",Dragontail Mountains,923.5078125,-414.1484375
,,,,"788","432","29","31","7882943231",Dragontail Mountains,788.2265625,-432.7578125
,,,,"930","104","88","120","93088104120",Wrothgarian Mountains,930.6875,-104.0625
,,,,"992","164","49","41","9924916441",Wrothgarian Mountains,992.3828125,-164.6796875
,,,,"760","46","113","28","7601134628",Wrothgarian Mountains,760.8828125,-46.78125
,,,,"921","87","28","56","921288756",Wrothgarian Mountains,921.21875,-87.5625
,,,,"641","330","86","125","64186330125",Dragontail Mountains,641.671875,-330.0234375
,,,,"971","413","116","23","97111641323",Dragontail Mountains,971.90625,-413.8203125
,,,,"992","101","9","26","9920910126",Wrothgarian Mountains,992.0703125,-101.796875
,,,,"921","64","6","50","921066450",Wrothgarian Mountains,921.046875,-64.609375
,,,,"663","303","40","60","6634030360",Dragontail Mountains,663.3125,-303.53125
,,,,"758","129","12","114","75812129114",Wrothgarian Mountains,758.09375,-129.109375
,,,,"843","423","82","118","84382423118",Ephesus,843.640625,-423.078125
,,,,"862","25","17","120","8621725120",Wrothgarian Mountains,862.1328125,-25.0625
,,,,"613","353","35","46","6133535346",Dragontail Mountains,613.2734375,-353.640625
,,,,"861","402","14","109","86114402109",Dragontail Mountains,861.109375,-402.1484375
,,,,"736","379","29","27","7362937927",Dragontail Mountains,736.2265625,-379.7890625
,,,,"772","9","73","90","772730990",Wrothgarian Mountains,772.5703125,-9.296875
,,,,"814","380","35","102","81435380102",Dragontail Mountains,814.2734375,-380.203125
,,,,"900","406","55","116","90055406116",Dragontail Mountains,900.4296875,-406.09375
,,,,"593","348","105","108","593105348108",Tigonus,593.8203125,-348.15625
,,,,"893","37","128","59","8931283759",Wrothgarian Mountains,894,-37.5390625
,,,,"790","482","13","63","7901348263",Dragontail Mountains,790.1015625,-482.5078125
,,,,"814","436","81","124","81481436124",Ephesus,814.6328125,-436.03125
,,,,"891","84","3","76","891038476",Wrothgarian Mountains,891.0234375,-84.40625
,,,,"605","306","120","36","60512030636",Dragontail Mountains,605.9375,-306.71875
,,,,"931","430","50","17","9315043017",Dragontail Mountains,931.390625,-430.8671875
,,,,"820","19","65","84","820651984",Wrothgarian Mountains,820.5078125,-19.34375
,,,,"804","97","113","42","8041139742",Wrothgarian Mountains,804.8828125,-97.671875
,,,,"879","113","77","36","8797711336",Wrothgarian Mountains,879.6015625,-113.71875
,,,,"739","212","76","109","73976212109",Isle of Balfiera,739.59375,-212.1484375
,,,,"840","455","45","23","8404545523",Ephesus,840.3515625,-455.8203125
,,,,"719","83","78","72","719788372",Wrothgarian Mountains,719.609375,-83.4375
