name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
,,,,916,31,41,108,"9164131108",Wrothgarian Mountains,916.3203125,-31.15625,4
,,,,771,353,124,120,"771124353120",Totambu,771.96875,-353.0625,5
,,,,764,416,31,111,"76431416111",Dragontail Mountains,764.2421875,-416.1328125,4
,,,,774,7,41,99,"774410799",Wrothgarian Mountains,774.3203125,-7.2265625,4
,,,,988,203,127,79,"98812720379",Wrothgarian Mountains,988.9921875,-203.3828125,4
,,,,740,402,45,37,"7404540237",Dragontail Mountains,740.3515625,-402.7109375,4
,,,,938,166,76,73,"9387616673",Wrothgarian Mountains,938.59375,-166.4296875,4
,,,,800,63,69,31,"800696331",Wrothgarian Mountains,800.5390625,-63.7578125,4
,,,,982,5,67,122,"9826705122",Wrothgarian Mountains,982.5234375,-5.046875,4
,,,,819,9,51,45,"819510945",Wrothgarian Mountains,819.3984375,-9.6484375,4
,,,,733,485,54,72,"7335448572",Dragontail Mountains,733.421875,-485.4375,4
,,,,899,37,110,33,"8991103733",Wrothgarian Mountains,899.859375,-37.7421875,4
,,,,977,62,74,93,"977746293",Wrothgarian Mountains,977.578125,-62.2734375,4
,,,,909,22,15,73,"909152273",Wrothgarian Mountains,909.1171875,-22.4296875,4
,,,,762,27,124,32,"7621242732",Wrothgarian Mountains,762.96875,-27.75,4
,,,,780,444,32,40,"7803244440",Dragontail Mountains,780.25,-444.6875,4
,,,,713,326,22,23,"7132232623",Kozanset,713.171875,-326.8203125,5
,,,,913,95,78,9,"913789509",Wrothgarian Mountains,913.609375,-95.9296875,4
,,,,816,445,32,102,"81632445102",Ephesus,816.25,-445.203125,4
,,,,786,374,79,96,"7867937496",Totambu,786.6171875,-374.25,5
,,,,891,396,99,115,"89199396115",Dragontail Mountains,891.7734375,-396.1015625,4
,,,,895,46,83,100,"8958346100",Wrothgarian Mountains,895.6484375,-46.21875,4
,,,,851,160,50,111,"85150160111",Orsinium Area,851.390625,-160.1328125,3
,,,,831,61,72,19,"831726119",Wrothgarian Mountains,831.5625,-61.8515625,4
,,,,775,488,19,58,"7751948858",Dragontail Mountains,775.1484375,-488.546875,4
,,,,943,5,8,67,"943080567",Wrothgarian Mountains,943.0625,-5.4765625,4
,,,,820,388,69,111,"82069388111",Dragontail Mountains,820.5390625,-388.1328125,4
,,,,838,56,46,110,"8384656110",Wrothgarian Mountains,838.359375,-56.140625,4
,,,,879,7,70,41,"879700741",Wrothgarian Mountains,879.546875,-7.6796875,4
,,,,635,321,105,50,"63510532150",Dragontail Mountains,635.8203125,-321.609375,4
,,,,956,105,88,91,"9568810591",Wrothgarian Mountains,956.6875,-105.2890625,4
,,,,827,138,76,55,"8277613855",Wrothgarian Mountains,827.59375,-138.5703125,4
,,,,650,284,79,119,"65079284119",Lainlyn,650.6171875,-284.0703125,4
,,,,199,135,5,73,"1990513573",Glenpoint,199.0390625,-135.4296875,3
,,,,786,72,58,116,"7865872116",Wrothgarian Mountains,786.453125,-72.09375,4
,,,,541,460,68,124,"54168460124",Dak'fron,541.53125,-460.03125,9
,,,,753,99,87,100,"7538799100",Wrothgarian Mountains,753.6796875,-99.21875,4
,,,,720,73,44,23,"720447323",Wrothgarian Mountains,720.34375,-73.8203125,4
,,,,816,159,54,41,"8165415941",Menevia,816.421875,-159.6796875,3
,,,,948,392,58,28,"9485839228",Mournoth,948.453125,-392.78125,5
,,,,672,326,18,15,"6721832615",Dragontail Mountains,672.140625,-326.8828125,4
,,,,833,322,118,23,"83311832223",Totambu,833.921875,-322.8203125,5
,,,,683,445,19,76,"6831944576",Dak'fron,683.1484375,-445.40625,4
,,,,789,129,124,116,"789124129116",Wrothgarian Mountains,789.96875,-129.09375,4
,,,,716,14,52,100,"7165214100",Wrothgarian Mountains,716.40625,-14.21875,4
,,,,740,403,64,67,"7406440367",Dragontail Mountains,740.5,-403.4765625,4
,,,,725,198,8,31,"7250819831",Isle of Balfiera,725.0625,-198.7578125,4
,,,,919,77,111,24,"9191117724",Wrothgarian Mountains,919.8671875,-77.8125,4
,,,,825,414,4,13,"8250441413",Dragontail Mountains,825.03125,-414.8984375,4
,,,,241,407,38,65,"2413840765",Pothago,241.296875,-407.4921875,7
,,,,825,411,23,10,"8252341110",Dragontail Mountains,825.1796875,-411.921875,4
,,,,604,366,20,84,"6042036684",Tigonus,604.15625,-366.34375,4
,,,,990,117,31,31,"9903111731",Wrothgarian Mountains,990.2421875,-117.7578125,4
,,,,951,355,110,109,"951110355109",Mournoth,951.859375,-355.1484375,5
,,,,857,206,46,124,"85746206124",Wayrest,857.359375,-206.03125,1
,,,,721,360,77,78,"7217736078",Dragontail Mountains,721.6015625,-360.390625,4
,,,,680,316,96,65,"6809631665",Lainlyn,680.75,-316.4921875,5
,,,,904,43,67,81,"904674381",Wrothgarian Mountains,904.5234375,-43.3671875,4
,,,,580,328,23,36,"5802332836",Tigonus,580.1796875,-328.71875,7
,,,,908,452,58,125,"90858452125",Ephesus,908.453125,-452.0234375,4
,,,,851,400,18,120,"85118400120",Dragontail Mountains,851.140625,-400.0625,4
,,,,959,431,4,110,"95904431110",Dragontail Mountains,959.03125,-431.140625,4
,,,,953,453,9,15,"9530945315",Dragontail Mountains,953.0703125,-453.8828125,4
,,,,759,32,64,92,"759643292",Wrothgarian Mountains,759.5,-32.28125,4
,,,,877,473,32,81,"8773247381",Dragontail Mountains,877.25,-473.3671875,4
,,,,888,183,78,111,"88878183111",Wayrest,888.609375,-183.1328125,3
,,,,871,394,125,110,"871125394110",Dragontail Mountains,871.9765625,-394.140625,4
,,,,700,189,93,12,"7009318912",Isle of Balfiera,700.7265625,-189.90625,4
,,,,911,99,10,91,"911109991",Wrothgarian Mountains,911.078125,-99.2890625,4
,,,,989,37,46,65,"989463765",Wrothgarian Mountains,989.359375,-37.4921875,4
,,,,774,341,109,28,"77410934128",Totambu,774.8515625,-341.78125,5
,,,,791,12,18,84,"791181284",Wrothgarian Mountains,791.140625,-12.34375,4
,,,,949,44,93,49,"949934449",Wrothgarian Mountains,949.7265625,-44.6171875,4
,,,,825,41,79,6,"825794106",Wrothgarian Mountains,825.6171875,-41.953125,4
,,,,847,8,12,36,"847120836",Wrothgarian Mountains,847.09375,-8.71875,4
,,,,977,425,0,14,"9770042514",Dragontail Mountains,977,-425.890625,4
,,,,876,416,41,125,"87641416125",Dragontail Mountains,876.3203125,-416.0234375,4
,,,,925,424,59,100,"92559424100",Dragontail Mountains,925.4609375,-424.21875,4
,,,,892,497,92,69,"8929249769",Dragontail Mountains,892.71875,-497.4609375,4
,,,,734,373,111,114,"734111373114",Dragontail Mountains,734.8671875,-373.109375,4
,,,,930,147,127,109,"930127147109",Wrothgarian Mountains,930.9921875,-147.1484375,4
,,,,848,120,33,32,"8483312032",Wrothgarian Mountains,848.2578125,-120.75,4
,,,,725,60,12,45,"725126045",Wrothgarian Mountains,725.09375,-60.6484375,4
,,,,917,34,95,12,"917953412",Wrothgarian Mountains,917.7421875,-34.90625,4
,,,,269,87,38,44,"269388744",Ilessan Hills,269.296875,-87.65625,3
,,,,711,28,77,51,"711772851",Wrothgarian Mountains,711.6015625,-28.6015625,4
,,,,676,450,97,58,"6769745058",Dak'fron,676.7578125,-450.546875,4
,,,,878,404,105,49,"87810540449",Dragontail Mountains,878.8203125,-404.6171875,4
,,,,849,448,116,79,"84911644879",Ephesus,849.90625,-448.3828125,4
,,,,879,127,18,32,"8791812732",Wrothgarian Mountains,879.140625,-127.75,4
,,,,987,327,125,110,"987125327110",Mournoth,987.9765625,-327.140625,5
,,,,945,63,125,26,"9451256326",Wrothgarian Mountains,945.9765625,-63.796875,4
,,,,574,9,111,37,"5741110937",Phrygias,574.8671875,-9.7109375,4
,,,,666,9,91,8,"666910908",Wrothgarian Mountains,666.7109375,-9.9375,4
,,,,983,104,15,24,"9831510424",Wrothgarian Mountains,983.1171875,-104.8125,4
,,,,151,147,116,1,"15111614701",Daggerfall,151.90625,-147.9921875,3
,,,,655,417,76,104,"65576417104",Santaki,655.59375,-417.1875,4
,,,,943,16,19,120,"9431916120",Wrothgarian Mountains,943.1484375,-16.0625,4
,,,,859,443,41,4,"8594144304",Ephesus,859.3203125,-443.96875,4
,,,,845,340,58,20,"8455834020",Totambu,845.453125,-340.84375,5
,,,,921,472,26,127,"92126472127",Dragontail Mountains,921.203125,-472.0078125,4
,,,,992,472,56,6,"9925647206",Dragontail Mountains,992.4375,-472.953125,4
,,,,872,134,40,49,"8724013449",Wrothgarian Mountains,872.3125,-134.6171875,4
,,,,966,11,28,70,"966281170",Wrothgarian Mountains,966.21875,-11.453125,4
,,,,910,31,74,115,"9107431115",Wrothgarian Mountains,910.578125,-31.1015625,4
,,,,738,414,69,108,"73869414108",Dragontail Mountains,738.5390625,-414.15625,4
,,,,887,158,46,64,"8874615864",Orsinium Area,887.359375,-158.5,3
,,,,865,469,29,14,"8652946914",Ephesus,865.2265625,-469.890625,4
,,,,906,469,9,81,"9060946981",Ephesus,906.0703125,-469.3671875,4
,,,,923,476,123,77,"92312347677",Dragontail Mountains,923.9609375,-476.3984375,4
,,,,958,169,102,60,"95810216960",Wrothgarian Mountains,958.796875,-169.53125,4
,,,,947,31,63,104,"9476331104",Wrothgarian Mountains,947.4921875,-31.1875,4
,,,,161,150,96,86,"1619615086",Daggerfall,161.75,-150.328125,3
,,,,807,105,45,61,"8074510561",Wrothgarian Mountains,807.3515625,-105.5234375,4
,,,,779,487,68,88,"7796848788",Dragontail Mountains,779.53125,-487.3125,4
,,,,682,345,60,110,"68260345110",Dragontail Mountains,682.46875,-345.140625,4
,,,,586,319,109,1,"58610931901",Dragontail Mountains,586.8515625,-319.9921875,4
,,,,687,414,33,9,"6873341409",Dragontail Mountains,687.2578125,-414.9296875,4
,,,,883,110,29,15,"8832911015",Wrothgarian Mountains,883.2265625,-110.8828125,4
,,,,895,4,14,90,"895140490",Wrothgarian Mountains,895.109375,-4.296875,4
,,,,989,102,15,52,"9891510252",Wrothgarian Mountains,989.1171875,-102.59375,4
,,,,850,360,96,65,"8509636065",Totambu,850.75,-360.4921875,5
,,,,808,17,123,104,"80812317104",Wrothgarian Mountains,808.9609375,-17.1875,4
,,,,641,496,99,59,"6419949659",Dak'fron,641.7734375,-496.5390625,9
,,,,719,46,49,109,"7194946109",Wrothgarian Mountains,719.3828125,-46.1484375,4
,,,,819,91,127,83,"8191279183",Wrothgarian Mountains,819.9921875,-91.3515625,4
,,,,805,468,33,40,"8053346840",Dragontail Mountains,805.2578125,-468.6875,4
,,,,931,413,17,13,"9311741313",Dragontail Mountains,931.1328125,-413.8984375,4
,,,,974,387,86,10,"9748638710",Dragontail Mountains,974.671875,-387.921875,4
,,,,644,7,100,51,"6441000751",Wrothgarian Mountains,644.78125,-7.6015625,4
,,,,765,350,5,96,"7650535096",Totambu,765.0390625,-350.25,5
,,,,829,365,31,51,"8293136551",Totambu,829.2421875,-365.6015625,5
,,,,752,6,51,23,"752510623",Wrothgarian Mountains,752.3984375,-6.8203125,4
,,,,804,41,76,26,"804764126",Wrothgarian Mountains,804.59375,-41.796875,4
,,,,621,338,50,41,"6215033841",Dragontail Mountains,621.390625,-338.6796875,4
,,,,887,478,90,60,"8879047860",Dragontail Mountains,887.703125,-478.53125,4
,,,,883,398,79,102,"88379398102",Dragontail Mountains,883.6171875,-398.203125,4
,,,,826,2,111,88,"8261110288",Wrothgarian Mountains,826.8671875,-2.3125,4
,,,,795,124,9,127,"79509124127",Wrothgarian Mountains,795.0703125,-124.0078125,4
,,,,992,458,61,91,"9926145891",Dragontail Mountains,992.4765625,-458.2890625,4
,,,,858,407,56,47,"8585640747",Dragontail Mountains,858.4375,-407.6328125,4
,,,,833,341,79,108,"83379341108",Totambu,833.6171875,-341.15625,5
,,,,736,454,87,23,"7368745423",Dragontail Mountains,736.6796875,-454.8203125,4
,,,,948,317,0,109,"94800317109",Mournoth,948,-317.1484375,5
,,,,945,392,64,24,"9456439224",Mournoth,945.5,-392.8125,5
,,,,924,494,97,74,"9249749474",Dragontail Mountains,924.7578125,-494.421875,4
,,,,731,200,4,42,"7310420042",Isle of Balfiera,731.03125,-200.671875,4
,,,,707,87,63,108,"7076387108",Koegria,707.4921875,-87.15625,4
,,,,852,433,82,122,"85282433122",Ephesus,852.640625,-433.046875,4
,,,,655,351,127,44,"65512735144",Dragontail Mountains,655.9921875,-351.65625,4
,,,,915,106,4,113,"91504106113",Wrothgarian Mountains,915.03125,-106.1171875,4
,,,,892,474,120,69,"89212047469",Dragontail Mountains,892.9375,-474.4609375,4
,,,,946,189,40,46,"9464018946",Wrothgarian Mountains,946.3125,-189.640625,4
,,,,561,498,23,12,"5612349812",Dak'fron,561.1796875,-498.90625,9
,,,,828,42,38,84,"828384284",Wrothgarian Mountains,828.296875,-42.34375,4
,,,,771,400,113,41,"77111340041",Dragontail Mountains,771.8828125,-400.6796875,4
,,,,914,103,99,60,"9149910360",Wrothgarian Mountains,914.7734375,-103.53125,4
,,,,875,161,26,17,"8752616117",Orsinium Area,875.203125,-161.8671875,3
,,,,928,199,50,88,"9285019988",Wrothgarian Mountains,928.390625,-199.3125,4
,,,,696,308,29,20,"6962930820",Lainlyn,696.2265625,-308.84375,5
,,,,832,487,24,87,"8322448787",Dragontail Mountains,832.1875,-487.3203125,4
,,,,783,42,83,8,"783834208",Wrothgarian Mountains,783.6484375,-42.9375,4
,,,,952,381,95,35,"9529538135",Mournoth,952.7421875,-381.7265625,5
,,,,966,140,33,58,"9663314058",Wrothgarian Mountains,966.2578125,-140.546875,4
,,,,694,353,116,49,"69411635349",Dragontail Mountains,694.90625,-353.6171875,4
,,,,136,131,97,12,"1369713112",Glenpoint,136.7578125,-131.90625,3
,,,,967,450,119,124,"967119450124",Dragontail Mountains,967.9296875,-450.03125,4
,,,,729,372,110,42,"72911037242",Dragontail Mountains,729.859375,-372.671875,4
,,,,269,88,35,111,"2693588111",Ilessan Hills,269.2734375,-88.1328125,3
,,,,939,10,73,91,"939731091",Wrothgarian Mountains,939.5703125,-10.2890625,4
,,,,901,55,59,65,"901595565",Wrothgarian Mountains,901.4609375,-55.4921875,4
,,,,982,361,51,32,"9825136132",Mournoth,982.3984375,-361.75,5
,,,,757,493,44,27,"7574449327",Dragontail Mountains,757.34375,-493.7890625,4
,,,,740,14,24,70,"740241470",Wrothgarian Mountains,740.1875,-14.453125,4
,,,,693,349,87,5,"6938734905",Dragontail Mountains,693.6796875,-349.9609375,4
,,,,829,127,97,27,"8299712727",Wrothgarian Mountains,829.7578125,-127.7890625,4
,,,,708,423,97,29,"7089742329",Dragontail Mountains,708.7578125,-423.7734375,4
,,,,839,9,108,54,"8391080954",Wrothgarian Mountains,839.84375,-9.578125,4
,,,,781,82,20,83,"781208283",Wrothgarian Mountains,781.15625,-82.3515625,4
,,,,766,14,68,90,"766681490",Wrothgarian Mountains,766.53125,-14.296875,4
,,,,780,351,69,105,"78069351105",Totambu,780.5390625,-351.1796875,5
,,,,689,451,73,77,"6897345177",Dak'fron,689.5703125,-451.3984375,4
,,,,204,87,124,111,"20412487111",Glenpoint,204.96875,-87.1328125,3
,,,,945,89,109,59,"9451098959",Wrothgarian Mountains,945.8515625,-89.5390625,4
,,,,291,94,54,110,"2915494110",Ilessan Hills,291.421875,-94.140625,2
,,,,958,433,67,127,"95867433127",Dragontail Mountains,958.5234375,-433.0078125,4
,,,,955,45,1,70,"955014570",Wrothgarian Mountains,955.0078125,-45.453125,4
,,,,923,43,6,113,"9230643113",Wrothgarian Mountains,923.046875,-43.1171875,4
,,,,951,455,100,87,"95110045587",Dragontail Mountains,951.78125,-455.3203125,4
,,,,313,110,77,127,"31377110127",Shalgora,313.6015625,-110.0078125,2
,,,,800,25,12,81,"800122581",Wrothgarian Mountains,800.09375,-25.3671875,4
,,,,263,97,3,8,"263039708",Ilessan Hills,263.0234375,-97.9375,3
,,,,898,420,81,4,"8988142004",Dragontail Mountains,898.6328125,-420.96875,4
,,,,826,123,5,74,"8260512374",Wrothgarian Mountains,826.0390625,-123.421875,4
,,,,953,13,109,67,"9531091367",Wrothgarian Mountains,953.8515625,-13.4765625,4
,,,,868,62,54,26,"868546226",Wrothgarian Mountains,868.421875,-62.796875,4
,,,,851,58,36,101,"8513658101",Wrothgarian Mountains,851.28125,-58.2109375,4
,,,,851,414,84,3,"8518441403",Dragontail Mountains,851.65625,-414.9765625,4
,,,,926,118,82,9,"9268211809",Wrothgarian Mountains,926.640625,-118.9296875,4
,,,,778,339,123,47,"77812333947",Totambu,778.9609375,-339.6328125,5
,,,,959,475,31,59,"9593147559",Dragontail Mountains,959.2421875,-475.5390625,4
,,,,683,445,27,61,"6832744561",Dak'fron,683.2109375,-445.5234375,4
,,,,833,457,44,86,"8334445786",Ephesus,833.34375,-457.328125,4
,,,,856,114,44,49,"8564411449",Wrothgarian Mountains,856.34375,-114.6171875,4
,,,,769,448,88,5,"7698844805",Dragontail Mountains,769.6875,-448.9609375,4
,,,,715,350,77,100,"71577350100",Kozanset,715.6015625,-350.21875,5
,,,,138,141,77,76,"1387714176",Glenpoint,138.6015625,-141.40625,3
,,,,715,471,1,38,"7150147138",Dak'fron,715.0078125,-471.703125,4
,,,,792,387,114,93,"79211438793",Dragontail Mountains,792.890625,-387.2734375,4
,,,,583,341,56,86,"5835634186",Tigonus,583.4375,-341.328125,7
,,,,983,88,61,9,"983618809",Wrothgarian Mountains,983.4765625,-88.9296875,4
,,,,926,7,24,111,"9262407111",Wrothgarian Mountains,926.1875,-7.1328125,4
,,,,793,364,100,68,"79310036468",Totambu,793.78125,-364.46875,5
,,,,830,417,18,36,"8301841736",Dragontail Mountains,830.140625,-417.71875,4
,,,,984,176,14,22,"9841417622",Wrothgarian Mountains,984.109375,-176.828125,4
,,,,849,155,74,58,"8497415558",Menevia,849.578125,-155.546875,3
,,,,822,471,14,4,"8221447104",Dragontail Mountains,822.109375,-471.96875,4
,,,,400,74,20,6,"400207406",Daenia,400.15625,-74.953125,1
,,,,767,30,31,46,"767313046",Wrothgarian Mountains,767.2421875,-30.640625,4
,,,,748,407,111,95,"74811140795",Dragontail Mountains,748.8671875,-407.2578125,4
,,,,984,414,100,63,"98410041463",Dragontail Mountains,984.78125,-414.5078125,4
,,,,646,411,12,68,"6461241168",Santaki,646.09375,-411.46875,4
,,,,392,372,111,49,"39211137249",Sentinel,392.8671875,-372.6171875,7
,,,,406,380,118,74,"40611838074",Sentinel,406.921875,-380.421875,7
,,,,924,186,40,29,"9244018629",Wrothgarian Mountains,924.3125,-186.7734375,4
,,,,657,486,87,125,"65787486125",Dak'fron,657.6796875,-486.0234375,9
,,,,404,123,97,29,"4049712329",Anticlere,404.7578125,-123.7734375,1
,,,,972,448,82,35,"9728244835",Dragontail Mountains,972.640625,-448.7265625,4
,,,,181,85,45,36,"181458536",Glenpoint,181.3515625,-85.71875,3
,,,,884,392,95,38,"8849539238",Totambu,884.7421875,-392.703125,5
,,,,715,392,31,120,"71531392120",Dragontail Mountains,715.2421875,-392.0625,4
,,,,661,34,32,32,"661323432",Wrothgarian Mountains,661.25,-34.75,4
,,,,169,167,42,44,"1694216744",Daggerfall,169.328125,-167.65625,3
,,,,991,80,1,96,"991018096",Wrothgarian Mountains,991.0078125,-80.25,4
,,,,768,20,68,0,"768682000",Wrothgarian Mountains,768.53125,-21,4
,,,,277,117,19,122,"27719117122",Shalgora,277.1484375,-117.046875,2
,,,,995,117,45,96,"9954511796",Wrothgarian Mountains,995.3515625,-117.25,4
,,,,855,62,93,92,"855936292",Wrothgarian Mountains,855.7265625,-62.28125,4
,,,,830,441,51,116,"83051441116",Ephesus,830.3984375,-441.09375,4
,,,,640,332,55,27,"6405533227",Dragontail Mountains,640.4296875,-332.7890625,4
,,,,928,35,42,67,"928423567",Wrothgarian Mountains,928.328125,-35.4765625,4
,,,,762,4,37,99,"762370499",Wrothgarian Mountains,762.2890625,-4.2265625,4
,,,,598,331,50,18,"5985033118",Dragontail Mountains,598.390625,-331.859375,4
,,,,149,146,70,17,"1497014617",Glenpoint,149.546875,-146.8671875,3
,,,,932,75,64,31,"932647531",Wrothgarian Mountains,932.5,-75.7578125,4
,,,,896,476,83,114,"89683476114",Dragontail Mountains,896.6484375,-476.109375,4
,,,,889,80,102,31,"8891028031",Wrothgarian Mountains,889.796875,-80.7578125,4
,,,,838,78,15,77,"838157877",Wrothgarian Mountains,838.1171875,-78.3984375,4
,,,,777,8,27,20,"777270820",Wrothgarian Mountains,777.2109375,-8.84375,4
,,,,861,163,44,38,"8614416338",Orsinium Area,861.34375,-163.703125,3
,,,,831,320,111,35,"83111132035",Totambu,831.8671875,-320.7265625,5
,,,,659,3,110,102,"65911003102",Wrothgarian Mountains,659.859375,-3.203125,4
,,,,842,355,4,72,"8420435572",Totambu,842.03125,-355.4375,5
,,,,864,86,60,118,"8646086118",Wrothgarian Mountains,864.46875,-86.078125,4
,,,,962,355,74,13,"9627435513",Mournoth,962.578125,-355.8984375,5
,,,,721,54,56,74,"721565474",Wrothgarian Mountains,721.4375,-54.421875,4
,,,,898,12,4,109,"8980412109",Wrothgarian Mountains,898.03125,-12.1484375,4
,,,,230,142,1,14,"2300114214",Daggerfall,230.0078125,-142.890625,3
,,,,940,483,95,72,"9409548372",Dragontail Mountains,940.7421875,-483.4375,4
,,,,842,390,83,24,"8428339024",Dragontail Mountains,842.6484375,-390.8125,4
,,,,784,397,67,99,"7846739799",Dragontail Mountains,784.5234375,-397.2265625,4
,,,,803,405,114,101,"803114405101",Dragontail Mountains,803.890625,-405.2109375,4
,,,,993,27,73,14,"993732714",Wrothgarian Mountains,993.5703125,-27.890625,4
,,,,938,13,37,114,"9383713114",Wrothgarian Mountains,938.2890625,-13.109375,4
,,,,816,100,120,59,"81612010059",Wrothgarian Mountains,816.9375,-100.5390625,4
,,,,868,396,88,69,"8688839669",Dragontail Mountains,868.6875,-396.4609375,4
,,,,408,123,24,0,"4082412300",Anticlere,408.1875,-124,1
,,,,826,35,72,52,"826723552",Wrothgarian Mountains,826.5625,-35.59375,4
,,,,859,129,88,97,"8598812997",Wrothgarian Mountains,859.6875,-129.2421875,4
,,,,898,25,44,46,"898442546",Wrothgarian Mountains,898.34375,-25.640625,4
,,,,868,94,97,96,"868979496",Wrothgarian Mountains,868.7578125,-94.25,4
,,,,627,330,99,120,"62799330120",Dragontail Mountains,627.7734375,-330.0625,4
,,,,836,405,22,35,"8362240535",Dragontail Mountains,836.171875,-405.7265625,4
,,,,771,68,19,81,"771196881",Wrothgarian Mountains,771.1484375,-68.3671875,4
,,,,831,320,84,65,"8318432065",Totambu,831.65625,-320.4921875,5
,,,,203,135,127,86,"20312713586",Glenpoint,203.9921875,-135.328125,3
,,,,757,41,78,23,"757784123",Wrothgarian Mountains,757.609375,-41.8203125,4
,,,,718,192,79,41,"7187919241",Isle of Balfiera,718.6171875,-192.6796875,4
,,,,963,412,40,101,"96340412101",Dragontail Mountains,963.3125,-412.2109375,4
,,,,760,115,20,95,"7602011595",Wrothgarian Mountains,760.15625,-115.2578125,4
,,,,910,453,45,27,"9104545327",Ephesus,910.3515625,-453.7890625,4
,,,,660,373,120,87,"66012037387",Dragontail Mountains,660.9375,-373.3203125,4
,,,,194,126,77,5,"1947712605",Glenpoint,194.6015625,-126.9609375,3
,,,,944,57,102,37,"9441025737",Wrothgarian Mountains,944.796875,-57.7109375,4
,,,,957,10,74,58,"957741058",Wrothgarian Mountains,957.578125,-10.546875,4
,,,,764,31,36,1,"764363101",Wrothgarian Mountains,764.28125,-31.9921875,4
,,,,962,106,45,22,"9624510622",Wrothgarian Mountains,962.3515625,-106.828125,4
,,,,585,327,76,56,"5857632756",Tigonus,585.59375,-327.5625,4
,,,,850,31,41,42,"850413142",Wrothgarian Mountains,850.3203125,-31.671875,4
,,,,907,43,100,46,"9071004346",Wrothgarian Mountains,907.78125,-43.640625,4
,,,,809,93,70,90,"809709390",Wrothgarian Mountains,809.546875,-93.296875,4
,,,,951,35,29,24,"951293524",Wrothgarian Mountains,951.2265625,-35.8125,4
,,,,713,372,88,77,"7138837277",Dragontail Mountains,713.6875,-372.3984375,4
,,,,684,420,5,87,"6840542087",Dragontail Mountains,684.0390625,-420.3203125,4
,,,,899,46,32,65,"899324665",Wrothgarian Mountains,899.25,-46.4921875,4
,,,,819,101,44,35,"8194410135",Wrothgarian Mountains,819.34375,-101.7265625,4
,,,,980,179,81,37,"9808117937",Wrothgarian Mountains,980.6328125,-179.7109375,4
,,,,917,43,101,24,"9171014324",Wrothgarian Mountains,917.7890625,-43.8125,4
,,,,962,115,46,23,"9624611523",Wrothgarian Mountains,962.359375,-115.8203125,4
,,,,980,155,46,26,"9804615526",Wrothgarian Mountains,980.359375,-155.796875,4
,,,,895,25,113,82,"8951132582",Wrothgarian Mountains,895.8828125,-25.359375,4
,,,,903,174,72,63,"9037217463",Orsinium Area,903.5625,-174.5078125,3
,,,,886,472,63,93,"8866347293",Dragontail Mountains,886.4921875,-472.2734375,4
,,,,226,142,19,109,"22619142109",Glenpoint,226.1484375,-142.1484375,3
